DateTime, Breathing, Vert Accelerometer, Lat Accelerometer, Long Accelerometer
2023-02-03 11:56:28.378+00:00, 468, -917, -70, 269
2023-02-03 11:56:28.417+00:00, 467, -928, -66, 269
2023-02-03 11:56:28.456+00:00, 466, -920, -74, 269
2023-02-03 11:56:28.495+00:00, 465, -913, -82, 269
2023-02-03 11:56:28.534+00:00, 465, -913, -82, 265
2023-02-03 11:56:28.573+00:00, 464, -928, -82, 261
2023-02-03 11:56:28.612+00:00, 464, -920, -78, 254
2023-02-03 11:56:28.651+00:00, 464, -913, -82, 257
2023-02-03 11:56:28.690+00:00, 463, -917, -82, 254
2023-02-03 11:56:28.730+00:00, 463, -924, -86, 277
2023-02-03 11:56:28.769+00:00, 463, -956, -74, 254
2023-02-03 11:56:28.808+00:00, 462, -897, -74, 234
2023-02-03 11:56:28.847+00:00, 462, -897, -82, 254
2023-02-03 11:56:28.886+00:00, 461, -924, -86, 257
2023-02-03 11:56:28.925+00:00, 460, -917, -94, 257
2023-02-03 11:56:28.964+00:00, 458, -920, -94, 246
2023-02-03 11:56:29.003+00:00, 455, -917, -86, 250
2023-02-03 11:56:29.042+00:00, 452, -924, -90, 250
2023-02-03 11:56:29.081+00:00, 449, -913, -62, 246
2023-02-03 11:56:29.120+00:00, 446, -932, -86, 265
2023-02-03 11:56:29.159+00:00, 443, -913, -94, 277
2023-02-03 11:56:29.198+00:00, 441, -917, -98, 254
2023-02-03 11:56:29.237+00:00, 439, -920, -90, 250
2023-02-03 11:56:29.276+00:00, 439, -917, -86, 250
2023-02-03 11:56:29.315+00:00, 439, -924, -78, 242
2023-02-03 11:56:29.355+00:00, 440, -920, -101, 254
2023-02-03 11:56:29.394+00:00, 441, -924, -86, 246
2023-02-03 11:56:29.433+00:00, 441, -928, -98, 254
2023-02-03 11:56:29.472+00:00, 441, -913, -90, 246
2023-02-03 11:56:29.511+00:00, 441, -917, -94, 250
2023-02-03 11:56:29.550+00:00, 441, -917, -94, 246
2023-02-03 11:56:29.589+00:00, 440, -917, -90, 246
2023-02-03 11:56:29.628+00:00, 440, -920, -82, 246
2023-02-03 11:56:29.667+00:00, 440, -924, -86, 246
2023-02-03 11:56:29.706+00:00, 440, -924, -94, 254
2023-02-03 11:56:29.745+00:00, 440, -932, -86, 246
2023-02-03 11:56:29.784+00:00, 440, -924, -78, 250
2023-02-03 11:56:29.823+00:00, 441, -924, -82, 250
2023-02-03 11:56:29.862+00:00, 442, -924, -90, 250
2023-02-03 11:56:29.901+00:00, 442, -920, -78, 250
2023-02-03 11:56:29.940+00:00, 443, -920, -82, 250
2023-02-03 11:56:29.980+00:00, 444, -924, -90, 246
2023-02-03 11:56:30.019+00:00, 445, -920, -82, 246
2023-02-03 11:56:30.058+00:00, 446, -928, -78, 242
2023-02-03 11:56:30.097+00:00, 447, -917, -78, 238
2023-02-03 11:56:30.136+00:00, 448, -924, -94, 242
2023-02-03 11:56:30.175+00:00, 449, -936, -78, 238
2023-02-03 11:56:30.214+00:00, 450, -948, -94, 238
2023-02-03 11:56:30.253+00:00, 451, -928, -94, 215
2023-02-03 11:56:30.292+00:00, 452, -936, -98, 199
2023-02-03 11:56:30.331+00:00, 452, -913, -98, 183
2023-02-03 11:56:30.370+00:00, 453, -878, -86, 144
2023-02-03 11:56:30.409+00:00, 454, -819, -82, 148
2023-02-03 11:56:30.448+00:00, 455, -788, -98, 121
2023-02-03 11:56:30.487+00:00, 456, -815, -125, 90
2023-02-03 11:56:30.526+00:00, 458, -815, -140, 20
2023-02-03 11:56:30.565+00:00, 459, -714, -144, -8
2023-02-03 11:56:30.605+00:00, 461, -577, -101, -20
2023-02-03 11:56:30.644+00:00, 464, -511, -66, -90
2023-02-03 11:56:30.683+00:00, 469, -519, -74, -82
2023-02-03 11:56:30.722+00:00, 477, -554, -78, -133
2023-02-03 11:56:30.761+00:00, 490, -659, -55, -304
2023-02-03 11:56:30.800+00:00, 507, -803, -82, -257
2023-02-03 11:56:30.839+00:00, 528, -800, -66, -265
2023-02-03 11:56:30.878+00:00, 551, -788, -62, -320
2023-02-03 11:56:30.917+00:00, 575, -835, -51, -406
2023-02-03 11:56:30.956+00:00, 600, -792, -51, -351
2023-02-03 11:56:30.995+00:00, 627, -823, -90, -421
2023-02-03 11:56:31.034+00:00, 656, -897, -109, -464
2023-02-03 11:56:31.073+00:00, 688, -901, -113, -503
2023-02-03 11:56:31.112+00:00, 722, -1002, -109, -558
2023-02-03 11:56:31.151+00:00, 757, -1037, -144, -534
2023-02-03 11:56:31.190+00:00, 790, -1108, -160, -593
2023-02-03 11:56:31.230+00:00, 820, -1162, -191, -581
2023-02-03 11:56:31.269+00:00, 843, -1178, -172, -573
2023-02-03 11:56:31.308+00:00, 860, -1252, -168, -616
2023-02-03 11:56:31.347+00:00, 869, -1330, -164, -644
2023-02-03 11:56:31.386+00:00, 871, -1268, -152, -605
2023-02-03 11:56:31.425+00:00, 866, -1182, -105, -534
2023-02-03 11:56:31.464+00:00, 855, -1096, -121, -499
2023-02-03 11:56:31.503+00:00, 838, -1053, -117, -464
2023-02-03 11:56:31.542+00:00, 819, -956, -90, -480
2023-02-03 11:56:31.581+00:00, 797, -940, -113, -472
2023-02-03 11:56:31.620+00:00, 774, -889, -86, -371
2023-02-03 11:56:31.659+00:00, 749, -901, -94, -281
2023-02-03 11:56:31.698+00:00, 721, -881, -125, -359
2023-02-03 11:56:31.737+00:00, 691, -737, -70, -222
2023-02-03 11:56:31.776+00:00, 656, -671, -140, -195
2023-02-03 11:56:31.815+00:00, 619, -558, -125, -137
2023-02-03 11:56:31.855+00:00, 581, -491, -55, -109
2023-02-03 11:56:31.894+00:00, 544, -410, -78, -156
2023-02-03 11:56:31.933+00:00, 508, -417, -78, -86
2023-02-03 11:56:31.972+00:00, 476, -480, -78, -20
2023-02-03 11:56:32.011+00:00, 448, -550, -105, 109
2023-02-03 11:56:32.050+00:00, 426, -745, -98, 109
2023-02-03 11:56:32.089+00:00, 409, -850, -121, 203
2023-02-03 11:56:32.128+00:00, 396, -893, -101, 281
2023-02-03 11:56:32.167+00:00, 388, -924, -70, 367
2023-02-03 11:56:32.206+00:00, 385, -1002, -62, 378
2023-02-03 11:56:32.245+00:00, 385, -998, -74, 347
2023-02-03 11:56:32.284+00:00, 388, -874, -70, 332
2023-02-03 11:56:32.323+00:00, 392, -878, -94, 371
2023-02-03 11:56:32.362+00:00, 395, -920, -98, 371
2023-02-03 11:56:32.401+00:00, 396, -952, -133, 363
2023-02-03 11:56:32.440+00:00, 394, -936, -121, 332
2023-02-03 11:56:32.480+00:00, 390, -917, -133, 289
2023-02-03 11:56:32.519+00:00, 385, -917, -137, 289
2023-02-03 11:56:32.558+00:00, 380, -862, -152, 300
2023-02-03 11:56:32.597+00:00, 376, -706, -117, 230
2023-02-03 11:56:32.636+00:00, 372, -550, -98, 78
2023-02-03 11:56:32.675+00:00, 369, -495, -86, 62
2023-02-03 11:56:32.714+00:00, 367, -507, -109, 94
2023-02-03 11:56:32.753+00:00, 366, -694, -140, 82
2023-02-03 11:56:32.792+00:00, 366, -784, -168, -43
2023-02-03 11:56:32.831+00:00, 368, -710, -156, -90
2023-02-03 11:56:32.870+00:00, 371, -651, -62, -144
2023-02-03 11:56:32.909+00:00, 375, -690, -101, -62
2023-02-03 11:56:32.948+00:00, 383, -741, -125, -82
2023-02-03 11:56:32.987+00:00, 395, -897, -109, -125
2023-02-03 11:56:33.026+00:00, 412, -905, -140, -183
2023-02-03 11:56:33.065+00:00, 436, -948, -117, -289
2023-02-03 11:56:33.105+00:00, 467, -932, -129, -316
2023-02-03 11:56:33.144+00:00, 505, -885, -121, -347
2023-02-03 11:56:33.183+00:00, 547, -1057, -164, -367
2023-02-03 11:56:33.222+00:00, 589, -1061, -179, -359
2023-02-03 11:56:33.261+00:00, 631, -1178, -183, -394
2023-02-03 11:56:33.300+00:00, 673, -1256, -226, -488
2023-02-03 11:56:33.339+00:00, 717, -1322, -238, -456
2023-02-03 11:56:33.378+00:00, 761, -1513, -261, -484
2023-02-03 11:56:33.417+00:00, 802, -1478, -285, -460
2023-02-03 11:56:33.456+00:00, 838, -1357, -254, -386
2023-02-03 11:56:33.495+00:00, 865, -1275, -246, -363
2023-02-03 11:56:33.534+00:00, 885, -1174, -207, -378
2023-02-03 11:56:33.573+00:00, 897, -1088, -176, -312
2023-02-03 11:56:33.612+00:00, 900, -1002, -156, -269
2023-02-03 11:56:33.651+00:00, 897, -975, -156, -238
2023-02-03 11:56:33.690+00:00, 887, -924, -160, -203
2023-02-03 11:56:33.730+00:00, 874, -878, -140, -218
2023-02-03 11:56:33.769+00:00, 858, -905, -140, -164
2023-02-03 11:56:33.808+00:00, 840, -889, -117, -230
2023-02-03 11:56:33.847+00:00, 819, -710, -140, -20
2023-02-03 11:56:33.886+00:00, 795, -819, -148, -144
2023-02-03 11:56:33.925+00:00, 768, -628, -160, -125
2023-02-03 11:56:33.964+00:00, 738, -616, -144, -43
2023-02-03 11:56:34.003+00:00, 706, -503, -152, -82
2023-02-03 11:56:34.042+00:00, 672, -417, -101, -16
2023-02-03 11:56:34.081+00:00, 636, -464, -113, 12
2023-02-03 11:56:34.120+00:00, 600, -519, -121, 62
2023-02-03 11:56:34.159+00:00, 563, -698, -144, 125
2023-02-03 11:56:34.198+00:00, 528, -745, -218, 230
2023-02-03 11:56:34.237+00:00, 496, -909, -137, 261
2023-02-03 11:56:34.276+00:00, 468, -909, -125, 316
2023-02-03 11:56:34.315+00:00, 447, -885, -86, 343
2023-02-03 11:56:34.355+00:00, 431, -1041, -98, 378
2023-02-03 11:56:34.394+00:00, 419, -1037, -117, 374
2023-02-03 11:56:34.433+00:00, 411, -792, -59, 394
2023-02-03 11:56:34.472+00:00, 405, -854, -70, 378
2023-02-03 11:56:34.511+00:00, 398, -936, -121, 355
2023-02-03 11:56:34.550+00:00, 390, -932, -133, 335
2023-02-03 11:56:34.589+00:00, 379, -897, -137, 308
2023-02-03 11:56:34.628+00:00, 366, -897, -148, 296
2023-02-03 11:56:34.667+00:00, 351, -905, -176, 300
2023-02-03 11:56:34.706+00:00, 337, -920, -187, 257
2023-02-03 11:56:34.745+00:00, 324, -819, -187, 226
2023-02-03 11:56:34.784+00:00, 313, -616, -125, 156
2023-02-03 11:56:34.823+00:00, 304, -452, -113, 129
2023-02-03 11:56:34.862+00:00, 298, -433, -117, 66
2023-02-03 11:56:34.901+00:00, 294, -616, -117, 4
2023-02-03 11:56:34.940+00:00, 292, -842, -140, 23
2023-02-03 11:56:34.980+00:00, 292, -733, -129, -16
2023-02-03 11:56:35.019+00:00, 294, -679, -59, -70
2023-02-03 11:56:35.058+00:00, 299, -729, -105, -121
2023-02-03 11:56:35.097+00:00, 307, -807, -105, -113
2023-02-03 11:56:35.136+00:00, 318, -885, -144, -125
2023-02-03 11:56:35.175+00:00, 333, -889, -144, -164
2023-02-03 11:56:35.214+00:00, 353, -983, -90, -230
2023-02-03 11:56:35.253+00:00, 380, -948, -140, -257
2023-02-03 11:56:35.292+00:00, 412, -920, -140, -308
2023-02-03 11:56:35.331+00:00, 447, -1030, -152, -316
2023-02-03 11:56:35.370+00:00, 485, -1006, -156, -296
2023-02-03 11:56:35.409+00:00, 522, -1026, -164, -328
2023-02-03 11:56:35.448+00:00, 554, -1088, -156, -312
2023-02-03 11:56:35.487+00:00, 582, -1186, -168, -367
2023-02-03 11:56:35.526+00:00, 604, -1326, -203, -355
2023-02-03 11:56:35.565+00:00, 622, -1525, -242, -374
2023-02-03 11:56:35.605+00:00, 635, -1572, -230, -410
2023-02-03 11:56:35.644+00:00, 642, -1424, -230, -378
2023-02-03 11:56:35.683+00:00, 643, -1291, -176, -382
2023-02-03 11:56:35.722+00:00, 639, -1139, -168, -281
2023-02-03 11:56:35.761+00:00, 632, -1061, -176, -250
2023-02-03 11:56:35.800+00:00, 624, -1022, -117, -277
2023-02-03 11:56:35.839+00:00, 615, -952, -137, -261
2023-02-03 11:56:35.878+00:00, 608, -897, -98, -199
2023-02-03 11:56:35.917+00:00, 602, -889, -133, -242
2023-02-03 11:56:35.956+00:00, 597, -839, -113, -168
2023-02-03 11:56:35.995+00:00, 593, -878, -140, -121
2023-02-03 11:56:36.034+00:00, 589, -768, -113, -195
2023-02-03 11:56:36.073+00:00, 585, -753, -113, -90
2023-02-03 11:56:36.112+00:00, 582, -737, -125, -39
2023-02-03 11:56:36.151+00:00, 579, -651, -140, -62
2023-02-03 11:56:36.190+00:00, 578, -523, -94, -59
2023-02-03 11:56:36.230+00:00, 579, -519, -78, 23
2023-02-03 11:56:36.269+00:00, 582, -523, -86, 78
2023-02-03 11:56:36.308+00:00, 587, -573, -74, 51
2023-02-03 11:56:36.347+00:00, 593, -710, -109, 66
2023-02-03 11:56:36.386+00:00, 601, -757, -109, 183
2023-02-03 11:56:36.425+00:00, 612, -842, -90, 261
2023-02-03 11:56:36.464+00:00, 627, -885, -78, 304
2023-02-03 11:56:36.503+00:00, 646, -866, -66, 339
2023-02-03 11:56:36.542+00:00, 665, -850, -51, 335
2023-02-03 11:56:36.581+00:00, 686, -1018, -70, 355
2023-02-03 11:56:36.620+00:00, 704, -1034, -82, 390
2023-02-03 11:56:36.659+00:00, 718, -846, -62, 363
2023-02-03 11:56:36.698+00:00, 725, -835, -62, 320
2023-02-03 11:56:36.737+00:00, 724, -917, -101, 355
2023-02-03 11:56:36.776+00:00, 717, -940, -109, 359
2023-02-03 11:56:36.815+00:00, 704, -917, -113, 335
2023-02-03 11:56:36.855+00:00, 687, -924, -117, 324
2023-02-03 11:56:36.894+00:00, 669, -897, -144, 293
2023-02-03 11:56:36.933+00:00, 650, -866, -148, 281
2023-02-03 11:56:36.972+00:00, 631, -761, -152, 250
2023-02-03 11:56:37.011+00:00, 614, -644, -109, 172
2023-02-03 11:56:37.050+00:00, 598, -569, -70, 140
2023-02-03 11:56:37.089+00:00, 583, -488, -152, 203
2023-02-03 11:56:37.128+00:00, 569, -519, -66, 70
2023-02-03 11:56:37.167+00:00, 557, -694, -117, 20
2023-02-03 11:56:37.206+00:00, 550, -714, -117, -8
2023-02-03 11:56:37.245+00:00, 544, -772, -105, 0
2023-02-03 11:56:37.284+00:00, 540, -792, -140, 12
2023-02-03 11:56:37.323+00:00, 539, -831, -113, -113
2023-02-03 11:56:37.362+00:00, 541, -971, -109, -168
2023-02-03 11:56:37.401+00:00, 544, -889, -125, -113
2023-02-03 11:56:37.440+00:00, 548, -901, -129, -164
2023-02-03 11:56:37.480+00:00, 555, -1002, -121, -226
2023-02-03 11:56:37.519+00:00, 565, -959, -129, -230
2023-02-03 11:56:37.558+00:00, 577, -991, -105, -234
2023-02-03 11:56:37.597+00:00, 592, -1034, -129, -265
2023-02-03 11:56:37.636+00:00, 609, -1037, -140, -300
2023-02-03 11:56:37.675+00:00, 628, -1135, -137, -324
2023-02-03 11:56:37.714+00:00, 648, -1252, -148, -335
2023-02-03 11:56:37.753+00:00, 667, -1455, -179, -359
2023-02-03 11:56:37.792+00:00, 683, -1677, -211, -343
2023-02-03 11:56:37.831+00:00, 693, -1622, -195, -335
2023-02-03 11:56:37.870+00:00, 696, -1377, -144, -402
2023-02-03 11:56:37.909+00:00, 692, -1186, -137, -339
2023-02-03 11:56:37.948+00:00, 683, -1069, -109, -226
2023-02-03 11:56:37.987+00:00, 671, -1010, -133, -137
2023-02-03 11:56:38.026+00:00, 658, -885, -59, -168
2023-02-03 11:56:38.065+00:00, 646, -823, -74, -324
2023-02-03 11:56:38.105+00:00, 637, -725, -74, -281
2023-02-03 11:56:38.144+00:00, 631, -698, -47, -386
2023-02-03 11:56:38.183+00:00, 628, -632, -47, -374
2023-02-03 11:56:38.222+00:00, 626, -655, -51, -464
2023-02-03 11:56:38.261+00:00, 625, -636, -66, -437
2023-02-03 11:56:38.300+00:00, 622, -690, -86, -425
2023-02-03 11:56:38.339+00:00, 619, -694, -62, -433
2023-02-03 11:56:38.378+00:00, 615, -761, -105, -468
2023-02-03 11:56:38.417+00:00, 610, -764, -101, -437
2023-02-03 11:56:38.456+00:00, 604, -741, -51, -343
2023-02-03 11:56:38.495+00:00, 597, -651, -59, -324
2023-02-03 11:56:38.534+00:00, 587, -659, -43, -355
2023-02-03 11:56:38.573+00:00, 576, -628, -66, -328
2023-02-03 11:56:38.612+00:00, 561, -530, -47, -226
2023-02-03 11:56:38.651+00:00, 542, -491, -70, -82
2023-02-03 11:56:38.690+00:00, 520, -569, -51, -27
2023-02-03 11:56:38.730+00:00, 495, -764, -43, -16
2023-02-03 11:56:38.769+00:00, 469, -1080, -156, 31
2023-02-03 11:56:38.808+00:00, 445, -1022, -183, 218
2023-02-03 11:56:38.847+00:00, 425, -819, -117, 226
2023-02-03 11:56:38.886+00:00, 411, -842, -129, 179
2023-02-03 11:56:38.925+00:00, 400, -983, -187, 183
2023-02-03 11:56:38.964+00:00, 390, -1022, -222, 226
2023-02-03 11:56:39.003+00:00, 380, -959, -191, 199
2023-02-03 11:56:39.042+00:00, 371, -881, -148, 172
2023-02-03 11:56:39.081+00:00, 364, -936, -183, 172
2023-02-03 11:56:39.120+00:00, 358, -948, -187, 148
2023-02-03 11:56:39.159+00:00, 352, -796, -187, 148
2023-02-03 11:56:39.198+00:00, 346, -601, -121, 129
2023-02-03 11:56:39.237+00:00, 342, -480, -86, 47
2023-02-03 11:56:39.276+00:00, 337, -406, -82, -4
2023-02-03 11:56:39.315+00:00, 334, -472, -82, -39
2023-02-03 11:56:39.355+00:00, 332, -690, -47, -203
2023-02-03 11:56:39.394+00:00, 332, -729, -98, -152
2023-02-03 11:56:39.433+00:00, 336, -702, -121, -94
2023-02-03 11:56:39.472+00:00, 342, -827, -55, -242
2023-02-03 11:56:39.511+00:00, 354, -901, -144, -285
2023-02-03 11:56:39.550+00:00, 371, -878, -144, -328
2023-02-03 11:56:39.589+00:00, 391, -975, -129, -250
2023-02-03 11:56:39.628+00:00, 413, -920, -113, -371
2023-02-03 11:56:39.667+00:00, 435, -866, -101, -374
2023-02-03 11:56:39.706+00:00, 457, -854, -98, -324
2023-02-03 11:56:39.745+00:00, 479, -952, -90, -320
2023-02-03 11:56:39.784+00:00, 498, -932, -113, -300
2023-02-03 11:56:39.823+00:00, 514, -1034, -133, -351
2023-02-03 11:56:39.862+00:00, 527, -1084, -109, -382
2023-02-03 11:56:39.901+00:00, 537, -1213, -121, -386
2023-02-03 11:56:39.940+00:00, 544, -1404, -156, -429
2023-02-03 11:56:39.980+00:00, 548, -1583, -199, -472
2023-02-03 11:56:40.019+00:00, 548, -1595, -222, -472
2023-02-03 11:56:40.058+00:00, 544, -1447, -211, -386
2023-02-03 11:56:40.097+00:00, 537, -1303, -164, -312
2023-02-03 11:56:40.136+00:00, 526, -1139, -152, -285
2023-02-03 11:56:40.175+00:00, 514, -1061, -129, -226
2023-02-03 11:56:40.214+00:00, 501, -959, -137, -152
2023-02-03 11:56:40.253+00:00, 490, -909, -113, -160
2023-02-03 11:56:40.292+00:00, 480, -897, -117, -160
2023-02-03 11:56:40.331+00:00, 472, -901, -137, -144
2023-02-03 11:56:40.370+00:00, 463, -858, -140, -90
2023-02-03 11:56:40.409+00:00, 455, -850, -144, -129
2023-02-03 11:56:40.448+00:00, 445, -761, -109, -137
2023-02-03 11:56:40.487+00:00, 433, -683, -129, -62
2023-02-03 11:56:40.526+00:00, 418, -608, -82, -55
2023-02-03 11:56:40.565+00:00, 400, -612, -101, -66
2023-02-03 11:56:40.605+00:00, 381, -577, -125, -39
2023-02-03 11:56:40.644+00:00, 363, -608, -121, 31
2023-02-03 11:56:40.683+00:00, 345, -593, -129, 27
2023-02-03 11:56:40.722+00:00, 330, -538, -144, 105
2023-02-03 11:56:40.761+00:00, 317, -569, -82, 277
2023-02-03 11:56:40.800+00:00, 307, -663, -78, 320
2023-02-03 11:56:40.839+00:00, 301, -1022, -31, 296
2023-02-03 11:56:40.878+00:00, 300, -1112, -66, 351
2023-02-03 11:56:40.917+00:00, 304, -893, -16, 347
2023-02-03 11:56:40.956+00:00, 311, -831, -8, 339
2023-02-03 11:56:40.995+00:00, 321, -893, -16, 378
2023-02-03 11:56:41.034+00:00, 331, -913, -43, 371
2023-02-03 11:56:41.073+00:00, 339, -905, -43, 324
2023-02-03 11:56:41.112+00:00, 344, -905, -74, 320
2023-02-03 11:56:41.151+00:00, 344, -952, -98, 304
2023-02-03 11:56:41.190+00:00, 341, -913, -109, 304
2023-02-03 11:56:41.230+00:00, 337, -757, -105, 257
2023-02-03 11:56:41.269+00:00, 332, -605, -109, 172
2023-02-03 11:56:41.308+00:00, 328, -566, -82, 148
2023-02-03 11:56:41.347+00:00, 324, -534, -101, 121
2023-02-03 11:56:41.386+00:00, 322, -542, -140, 164
2023-02-03 11:56:41.425+00:00, 321, -683, -117, 86
2023-02-03 11:56:41.464+00:00, 321, -764, -164, 27
2023-02-03 11:56:41.503+00:00, 323, -768, -160, -82
2023-02-03 11:56:41.542+00:00, 325, -815, -82, -129
2023-02-03 11:56:41.581+00:00, 329, -788, -144, -133
2023-02-03 11:56:41.620+00:00, 334, -878, -117, -109
2023-02-03 11:56:41.659+00:00, 341, -971, -117, -133
2023-02-03 11:56:41.698+00:00, 350, -874, -90, -191
2023-02-03 11:56:41.737+00:00, 362, -885, -86, -203
2023-02-03 11:56:41.776+00:00, 379, -870, -117, -176
2023-02-03 11:56:41.815+00:00, 399, -866, -121, -261
2023-02-03 11:56:41.855+00:00, 422, -932, -117, -320
2023-02-03 11:56:41.894+00:00, 447, -991, -105, -296
2023-02-03 11:56:41.933+00:00, 473, -995, -125, -281
2023-02-03 11:56:41.972+00:00, 500, -1037, -152, -347
2023-02-03 11:56:42.011+00:00, 525, -1236, -168, -394
2023-02-03 11:56:42.050+00:00, 552, -1412, -172, -402
2023-02-03 11:56:42.089+00:00, 577, -1665, -230, -449
2023-02-03 11:56:42.128+00:00, 598, -1782, -238, -460
2023-02-03 11:56:42.167+00:00, 613, -1552, -211, -386
2023-02-03 11:56:42.206+00:00, 622, -1346, -203, -324
2023-02-03 11:56:42.245+00:00, 626, -1127, -168, -226
2023-02-03 11:56:42.284+00:00, 627, -959, -117, -199
2023-02-03 11:56:42.323+00:00, 626, -885, -105, -242
2023-02-03 11:56:42.362+00:00, 622, -835, -148, -168
2023-02-03 11:56:42.401+00:00, 617, -823, -86, -191
2023-02-03 11:56:42.440+00:00, 613, -885, -133, -70
2023-02-03 11:56:42.480+00:00, 611, -870, -125, -62
2023-02-03 11:56:42.519+00:00, 612, -831, -156, -215
2023-02-03 11:56:42.558+00:00, 614, -737, -121, -117
2023-02-03 11:56:42.597+00:00, 619, -764, -86, -137
2023-02-03 11:56:42.636+00:00, 627, -566, -94, -27
2023-02-03 11:56:42.675+00:00, 636, -554, -31, -8
2023-02-03 11:56:42.714+00:00, 646, -550, -35, 27
2023-02-03 11:56:42.753+00:00, 655, -624, -59, 55
2023-02-03 11:56:42.792+00:00, 665, -566, -62, 101
2023-02-03 11:56:42.831+00:00, 674, -581, -47, 199
2023-02-03 11:56:42.870+00:00, 682, -725, -62, 238
2023-02-03 11:56:42.909+00:00, 690, -846, -62, 300
2023-02-03 11:56:42.948+00:00, 696, -1092, -86, 265
2023-02-03 11:56:42.987+00:00, 701, -1026, -74, 226
2023-02-03 11:56:43.026+00:00, 703, -905, -70, 254
2023-02-03 11:56:43.065+00:00, 702, -846, -62, 312
2023-02-03 11:56:43.105+00:00, 698, -905, -90, 289
2023-02-03 11:56:43.144+00:00, 693, -967, -98, 269
2023-02-03 11:56:43.183+00:00, 688, -928, -82, 250
2023-02-03 11:56:43.222+00:00, 682, -924, -101, 238
2023-02-03 11:56:43.261+00:00, 676, -905, -117, 242
2023-02-03 11:56:43.300+00:00, 670, -823, -129, 238
2023-02-03 11:56:43.339+00:00, 662, -620, -121, 183
2023-02-03 11:56:43.378+00:00, 652, -441, -78, 105
2023-02-03 11:56:43.417+00:00, 641, -515, -82, 113
2023-02-03 11:56:43.456+00:00, 631, -636, -148, 144
2023-02-03 11:56:43.495+00:00, 621, -651, -144, 43
2023-02-03 11:56:43.534+00:00, 613, -694, -113, 0
2023-02-03 11:56:43.573+00:00, 605, -714, -94, -62
2023-02-03 11:56:43.612+00:00, 599, -745, -94, -105
2023-02-03 11:56:43.651+00:00, 595, -858, -137, -101
2023-02-03 11:56:43.690+00:00, 594, -846, -94, -82
2023-02-03 11:56:43.730+00:00, 596, -854, -113, -156
2023-02-03 11:56:43.769+00:00, 603, -987, -125, -199
2023-02-03 11:56:43.808+00:00, 615, -944, -121, -250
2023-02-03 11:56:43.847+00:00, 630, -959, -78, -265
2023-02-03 11:56:43.886+00:00, 648, -1053, -78, -320
2023-02-03 11:56:43.925+00:00, 667, -1026, -105, -343
2023-02-03 11:56:43.964+00:00, 688, -1123, -121, -398
2023-02-03 11:56:44.003+00:00, 708, -1213, -140, -452
2023-02-03 11:56:44.042+00:00, 729, -1279, -168, -437
2023-02-03 11:56:44.081+00:00, 750, -1525, -195, -472
2023-02-03 11:56:44.120+00:00, 769, -1685, -203, -495
2023-02-03 11:56:44.159+00:00, 782, -1650, -195, -491
2023-02-03 11:56:44.198+00:00, 787, -1459, -179, -417
2023-02-03 11:56:44.237+00:00, 786, -1291, -125, -390
2023-02-03 11:56:44.276+00:00, 779, -1065, -82, -293
2023-02-03 11:56:44.315+00:00, 768, -971, -101, -277
2023-02-03 11:56:44.355+00:00, 754, -897, -94, -316
2023-02-03 11:56:44.394+00:00, 739, -827, -98, -160
2023-02-03 11:56:44.433+00:00, 724, -885, -101, -160
2023-02-03 11:56:44.472+00:00, 709, -792, -121, -140
2023-02-03 11:56:44.511+00:00, 693, -803, -129, -168
2023-02-03 11:56:44.550+00:00, 676, -733, -105, -133
2023-02-03 11:56:44.589+00:00, 658, -714, -109, -98
2023-02-03 11:56:44.628+00:00, 639, -601, -109, -125
2023-02-03 11:56:44.667+00:00, 617, -546, -62, -59
2023-02-03 11:56:44.706+00:00, 594, -569, -70, 0
2023-02-03 11:56:44.745+00:00, 570, -534, -66, 23
2023-02-03 11:56:44.784+00:00, 544, -495, -70, 16
2023-02-03 11:56:44.823+00:00, 517, -597, -98, 125
2023-02-03 11:56:44.862+00:00, 488, -776, -129, 129
2023-02-03 11:56:44.901+00:00, 459, -866, -121, 230
2023-02-03 11:56:44.940+00:00, 433, -893, -82, 218
2023-02-03 11:56:44.980+00:00, 414, -1006, -94, 261
2023-02-03 11:56:45.019+00:00, 400, -1022, -66, 300
2023-02-03 11:56:45.058+00:00, 394, -858, -47, 339
2023-02-03 11:56:45.097+00:00, 390, -850, -59, 316
2023-02-03 11:56:45.136+00:00, 387, -948, -90, 293
2023-02-03 11:56:45.175+00:00, 379, -959, -94, 293
2023-02-03 11:56:45.214+00:00, 370, -948, -90, 265
2023-02-03 11:56:45.253+00:00, 357, -889, -125, 242
2023-02-03 11:56:45.292+00:00, 342, -878, -109, 238
2023-02-03 11:56:45.331+00:00, 326, -846, -137, 226
2023-02-03 11:56:45.370+00:00, 308, -761, -109, 156
2023-02-03 11:56:45.409+00:00, 290, -612, -94, 78
2023-02-03 11:56:45.448+00:00, 272, -515, -86, 70
2023-02-03 11:56:45.487+00:00, 254, -562, -94, 59
2023-02-03 11:56:45.526+00:00, 239, -644, -90, -62
2023-02-03 11:56:45.565+00:00, 227, -624, -140, -70
2023-02-03 11:56:45.605+00:00, 219, -581, -66, -62
2023-02-03 11:56:45.644+00:00, 215, -675, -78, -183
2023-02-03 11:56:45.683+00:00, 216, -862, -90, -246
2023-02-03 11:56:45.722+00:00, 223, -920, -129, -179
2023-02-03 11:56:45.761+00:00, 232, -819, -101, -226
2023-02-03 11:56:45.800+00:00, 244, -998, -105, -257
