,Time,X,Y,Z
5006,195558.00000000003,215,-55,-932
5007,195597.0,230,-90,-948
5008,195636.00000000003,222,-129,-948
5009,195675.0,191,-168,-963
5010,195714.0,183,-203,-987
5011,195753.0,137,-254,-940
5012,195792.0,27,-320,-819
5013,195831.00000000003,-70,-332,-881
5014,195870.0,-59,-328,-979
5015,195909.00000000003,-31,-324,-909
5016,195948.0,-8,-289,-866
5017,195987.00000000003,12,-285,-885
5018,196026.0,0,-289,-850
5019,196066.0,-4,-281,-846
5020,196105.00000000003,31,-265,-909
5021,196144.0,31,-230,-1002
5022,196183.00000000003,74,-226,-983
5023,196222.0,31,-133,-995
5024,196261.00000000003,101,-148,-979
5025,196300.0,70,-12,-862
5026,196339.0,16,16,-920
5027,196378.0,20,20,-956
5028,196417.0,47,8,-991
5029,196456.00000000003,90,39,-920
5030,196495.0,133,98,-835
5031,196534.00000000003,164,86,-901
5032,196573.0,156,66,-940
5033,196612.00000000003,164,43,-874
5034,196651.0,137,4,-839
5035,196691.0,4,-109,-1069
5036,196730.00000000003,47,-82,-967
5037,196769.0,121,-16,-796
5038,196808.00000000003,125,-59,-909
5039,196847.0,148,-66,-948
5040,196886.00000000003,195,-66,-897
5041,196925.0,179,-74,-870
5042,196964.0,172,-90,-975
5043,197003.0,156,-117,-1244
5044,197042.0,125,-129,-1420
5045,197081.00000000003,140,-172,-1502
5046,197120.0,207,-121,-1127
5047,197159.00000000003,176,-101,-749
5048,197198.0,133,-47,-472
5049,197237.00000000003,121,-16,-382
5050,197276.0,160,-43,-523
5051,197316.0,168,-90,-854
5052,197355.00000000003,203,-176,-1115
5053,197394.0,203,-133,-987
5054,197433.00000000003,168,-90,-975
5055,197472.0,195,-86,-811
5056,197511.00000000003,156,-55,-651
5057,197550.0,133,-74,-792
5058,197589.0,164,-121,-991
5059,197628.0,109,-117,-1006
5060,197667.0,164,-148,-1053
5061,197706.00000000003,179,-113,-1104
5062,197745.0,160,-90,-1147
5063,197784.00000000003,230,-191,-1264
5064,197823.0,234,-47,-831
5065,197862.00000000003,222,-47,-706
5066,197901.0,218,-101,-940
5067,197941.0,195,-113,-1002
5068,197980.00000000003,230,-101,-913
5069,198019.0,199,-74,-835
5070,198058.00000000003,191,-98,-901
5071,198097.0,199,-94,-928
5072,198136.00000000003,199,-82,-940
5073,198175.0,168,-78,-956
5074,198214.0,137,-74,-995
5075,198253.0,160,-82,-1049
5076,198292.0,113,-113,-1158
5077,198331.00000000003,156,-152,-1162
5078,198370.0,176,-140,-1108
5079,198409.00000000003,199,-109,-944
5080,198448.0,191,-78,-749
5081,198487.00000000003,179,-47,-632
5082,198526.0,176,-31,-636
5083,198566.0,183,-66,-741
5084,198605.00000000003,211,-90,-780
5085,198644.0,176,-43,-757
5086,198683.00000000003,183,-86,-959
5087,198722.0,230,-133,-1065
5088,198761.00000000003,164,-70,-963
5089,198800.0,160,-105,-1018
5090,198839.0,199,-117,-1002
5091,198878.0,195,-113,-1349
5092,198917.0,246,-98,-936
5093,198956.00000000003,215,-47,-671
5094,198995.0,199,-70,-850
5095,199034.00000000003,211,-70,-959
5096,199073.0,246,-94,-1014
5097,199112.00000000003,250,-62,-858
5098,199151.0,242,-51,-823
5099,199191.0,218,-74,-909
5100,199230.00000000003,215,-74,-944
5101,199269.0,195,-66,-995
5102,199308.00000000003,176,-78,-1065
5103,199347.0,187,-133,-1240
5104,199386.00000000003,203,-140,-1151
5105,199425.0,172,-90,-928
5106,199464.0,172,-78,-710
5107,199503.0,183,-55,-597
5108,199542.0,179,-66,-620
5109,199581.00000000003,207,-94,-686
5110,199620.0,187,-59,-780
5111,199659.00000000003,218,-109,-885
5112,199698.0,242,-117,-952
5113,199737.00000000003,273,-62,-1030
5114,199776.0,269,-90,-1135
5115,199816.0,277,-148,-1073
5116,199855.00000000003,222,-86,-1158
5117,199894.0,254,-101,-1014
5118,199933.00000000003,199,-59,-893
5119,199972.0,176,-78,-1232
5120,200011.00000000003,230,-125,-1349
5121,200050.0,222,-78,-987
5122,200089.0,199,-70,-702
5123,200128.0,176,-39,-566
5124,200167.0,179,-35,-507
5125,200206.00000000003,195,-47,-581
5126,200245.0,215,-62,-651
5127,200284.00000000003,179,-23,-725
5128,200323.0,218,-62,-1037
5129,200362.00000000003,250,-90,-1178
5130,200401.0,257,-39,-1026
5131,200441.0,222,-78,-944
5132,200480.00000000003,222,-117,-1236
5133,200519.0,269,-160,-1357
5134,200558.00000000003,207,-94,-1022
5135,200597.0,222,-86,-1010
5136,200636.00000000003,234,-98,-1010
5137,200675.0,234,-90,-827
5138,200714.0,218,-59,-710
5139,200753.0,199,-62,-694
5140,200792.0,199,-105,-722
5141,200831.00000000003,211,-86,-663
5142,200870.0,222,-78,-659
5143,200909.00000000003,215,-94,-948
5144,200948.0,242,-101,-1174
5145,200987.00000000003,230,-94,-913
5146,201026.0,230,-82,-959
5147,201066.0,242,-117,-1377
5148,201105.00000000003,304,-140,-1158
5149,201144.0,199,-39,-745
5150,201183.00000000003,203,-90,-991
5151,201222.0,207,-148,-1322
5152,201261.00000000003,195,-105,-917
5153,201300.0,183,-86,-640
5154,201339.0,203,-74,-605
5155,201378.0,211,-66,-651
5156,201417.0,203,-90,-675
5157,201456.00000000003,176,-78,-819
5158,201495.0,238,-90,-1135
5159,201534.00000000003,257,-94,-885
5160,201573.0,156,-23,-944
5161,201612.00000000003,413,-269,-1728
5162,201651.0,183,-39,-881
5163,201691.0,98,-62,-550
5164,201730.00000000003,164,-121,-784
5165,201769.0,183,-113,-1264
5166,201808.00000000003,207,-137,-1041
5167,201847.0,226,-59,-784
5168,201886.00000000003,230,-39,-722
5169,201925.0,230,-70,-729
5170,201964.0,242,-82,-667
5171,202003.0,199,-66,-640
5172,202042.0,222,-94,-979
5173,202081.00000000003,277,-105,-1049
5174,202120.0,234,-51,-1006
5175,202159.00000000003,410,-238,-1482
5176,202198.0,172,-47,-1061
5177,202237.00000000003,187,-109,-780
5178,202276.0,199,-144,-1073
5179,202316.0,183,-152,-1092
5180,202355.00000000003,195,-137,-963
5181,202394.0,195,-94,-725
5182,202433.00000000003,187,-74,-647
5183,202472.0,195,-78,-686
5184,202511.00000000003,187,-98,-690
5185,202550.0,187,-105,-655
5186,202589.0,176,-70,-901
5187,202628.0,207,-82,-1080
5188,202667.0,238,-125,-1119
5189,202706.00000000003,230,-129,-1310
5190,202745.0,218,-94,-1057
5191,202784.00000000003,265,-109,-948
5192,202823.0,238,-109,-1041
5193,202862.00000000003,160,-90,-956
5194,202901.0,164,-55,-796
5195,202941.0,172,-59,-737
5196,202980.00000000003,183,-62,-788
5197,203019.0,183,-70,-796
5198,203058.00000000003,187,-78,-811
5199,203097.0,187,-78,-889
5200,203136.00000000003,222,-105,-1022
5201,203175.0,222,-78,-1037
5202,203214.0,230,-82,-1080
5203,203253.0,222,-90,-928
5204,203292.0,121,-59,-881
5205,203331.00000000003,137,-78,-909
5206,203370.0,203,-86,-936
5207,203409.00000000003,222,-74,-940
5208,203448.0,222,-62,-940
5209,203487.00000000003,222,-62,-909
5210,203526.0,187,-47,-885
5211,203566.0,168,-35,-819
5212,203605.00000000003,176,-16,-753
5213,203644.0,211,-39,-569
5214,203683.00000000003,179,-35,-499
5215,203722.0,98,-86,-679
5216,203761.00000000003,90,-140,-979
5217,203800.0,4,-78,-959
5218,203839.0,-23,-105,-1131
5219,203878.0,-47,-90,-1213
5220,203917.0,-55,-94,-1193
5221,203956.00000000003,-59,-117,-1264
5222,203995.0,-8,-121,-1264
5223,204034.00000000003,-12,-137,-1244
5224,204073.0,27,-125,-1225
5225,204112.00000000003,55,-105,-1162
5226,204151.0,74,-94,-1022
5227,204191.0,66,-59,-854
5228,204230.00000000003,86,-43,-690
5229,204269.0,94,-35,-511
5230,204308.00000000003,105,-12,-413
5231,204347.0,133,-23,-445
5232,204386.00000000003,160,-20,-698
5233,204425.0,137,-109,-1252
5234,204464.0,121,-129,-1225
5235,204503.0,164,-59,-780
5236,204542.0,199,-78,-733
5237,204581.00000000003,172,-98,-917
5238,204620.0,148,-78,-928
5239,204659.00000000003,117,-16,-710
5240,204698.0,140,-23,-527
5241,204737.00000000003,187,-59,-569
5242,204776.0,137,-86,-772
5243,204816.0,51,-121,-963
5244,204855.00000000003,51,-101,-1135
5245,204894.0,62,-98,-1310
5246,204933.00000000003,70,-82,-1314
5247,204972.0,12,-105,-1369
5248,205011.00000000003,4,-113,-1369
5249,205050.0,35,-101,-1318
5250,205089.0,31,-101,-1248
5251,205128.0,82,-101,-1170
5252,205167.0,113,-78,-1010
5253,205206.00000000003,121,-47,-807
5254,205245.0,121,-20,-566
5255,205284.00000000003,117,-4,-386
5256,205323.0,133,0,-367
5257,205362.00000000003,148,8,-605
5258,205401.0,168,-90,-1252
5259,205441.0,183,-137,-1291
5260,205480.00000000003,265,39,-842
5261,205519.0,250,-23,-671
5262,205558.00000000003,211,-82,-862
5263,205597.0,238,-86,-1034
5264,205636.00000000003,195,-35,-967
5265,205675.0,172,-23,-909
5266,205714.0,191,-39,-885
5267,205753.0,211,-43,-924
5268,205792.0,261,-55,-956
5269,205831.00000000003,246,-62,-932
5270,205870.0,250,-74,-971
5271,205909.00000000003,296,-109,-998
5272,205948.0,261,-117,-975
5273,205987.00000000003,277,-117,-956
5274,206026.0,265,-109,-952
5275,206066.0,242,-86,-932
5276,206105.00000000003,250,-55,-920
5277,206144.0,207,-4,-901
5278,206183.00000000003,207,12,-897
5279,206222.0,176,86,-913
5280,206261.00000000003,160,121,-905
5281,206300.0,152,156,-893
5282,206339.00000000003,160,187,-881
5283,206378.0,164,215,-874
5284,206417.0,164,218,-874
5285,206456.00000000003,164,230,-881
5286,206495.0,176,238,-870
5287,206534.00000000003,148,238,-866
5288,206573.0,133,215,-893
5289,206612.00000000003,117,215,-913
5290,206651.0,129,242,-893
5291,206691.0,117,242,-858
5292,206730.00000000003,121,238,-870
5293,206769.0,125,226,-897
5294,206808.00000000003,117,230,-885
5295,206847.0,113,238,-878
5296,206886.00000000003,113,246,-897
5297,206925.0,125,250,-885
5298,206964.00000000003,117,250,-881
5299,207003.0,113,242,-881
5300,207042.0,101,242,-893
5301,207081.00000000003,98,234,-878
5302,207120.0,98,246,-858
5303,207159.00000000003,113,207,-862
5304,207198.0,133,152,-917
5305,207237.00000000003,125,39,-959
5306,207276.0,164,-20,-948
5307,207316.0,215,-12,-823
5308,207355.00000000003,242,-98,-819
5309,207394.0,191,-211,-932
5310,207433.00000000003,168,-273,-1034
5311,207472.0,191,-335,-979
5312,207511.00000000003,172,-374,-870
5313,207550.0,152,-398,-885
5314,207589.00000000003,117,-425,-932
5315,207628.0,121,-433,-901
5316,207667.0,140,-429,-897
5317,207706.00000000003,152,-421,-893
5318,207745.0,137,-433,-878
5319,207784.00000000003,137,-449,-870
5320,207823.0,137,-452,-850
5321,207862.00000000003,148,-449,-862
5322,207901.0,164,-452,-874
5323,207941.0,176,-437,-854
5324,207980.00000000003,152,-417,-842
5325,208019.0,156,-417,-850
5326,208058.00000000003,164,-421,-842
5327,208097.0,187,-406,-870
5328,208136.00000000003,199,-398,-897
5329,208175.0,164,-371,-905
5330,208214.00000000003,137,-254,-1225
5331,208253.0,246,-191,-1022
5332,208292.0,125,-35,-909
5333,208331.00000000003,82,4,-987
5334,208370.0,113,74,-924
5335,208409.00000000003,94,199,-827
5336,208448.0,148,234,-831
5337,208487.00000000003,160,215,-874
5338,208526.0,133,207,-881
5339,208566.0,101,187,-878
5340,208605.00000000003,82,179,-893
5341,208644.0,74,183,-881
5342,208683.00000000003,86,187,-866
5343,208722.0,78,191,-878
5344,208761.00000000003,78,187,-905
5345,208800.0,78,187,-885
5346,208839.00000000003,59,191,-881
5347,208878.0,66,187,-885
5348,208917.0,55,183,-881
5349,208956.00000000003,70,168,-862
5350,208995.0,51,183,-866
5351,209034.00000000003,66,168,-874
5352,209073.0,62,179,-866
5353,209112.00000000003,70,199,-858
5354,209151.0,105,47,-948
5355,209191.0,152,-226,-1112
5356,209230.00000000003,129,-257,-959
5357,209269.0,218,-332,-1034
5358,209308.00000000003,254,-371,-1022
5359,209347.0,152,-343,-897
5360,209386.00000000003,137,-355,-850
5361,209425.0,133,-367,-819
5362,209464.00000000003,140,-374,-889
5363,209503.0,133,-386,-897
5364,209542.0,152,-371,-913
5365,209581.00000000003,125,-355,-866
5366,209620.0,113,-339,-862
5367,209659.00000000003,140,-347,-874
5368,209698.0,144,-335,-893
5369,209737.00000000003,144,-339,-881
5370,209776.0,137,-320,-889
5371,209816.0,152,-308,-905
5372,209855.00000000003,144,-308,-881
5373,209894.0,140,-304,-881
5374,209933.00000000003,140,-300,-897
5375,209972.0,144,-296,-881
5376,210011.00000000003,144,-289,-874
5377,210050.0,137,-293,-858
5378,210089.00000000003,133,-304,-835
5379,210128.0,140,-316,-823
5380,210167.0,62,-238,-881
5381,210206.00000000003,300,-179,-1424
5382,210245.0,296,35,-803
5383,210284.00000000003,109,156,-761
5384,210323.0,144,101,-971
5385,210362.00000000003,195,4,-956
5386,210401.0,242,137,-924
5387,210441.0,289,160,-807
5388,210480.00000000003,254,156,-862
5389,210519.0,254,164,-881
5390,210558.00000000003,281,172,-815
5391,210597.0,195,74,-858
5392,210636.00000000003,179,-82,-956
5393,210675.0,254,-23,-897
5394,210714.00000000003,296,-4,-835
5395,210753.0,234,-43,-987
5396,210792.0,218,-35,-1026
5397,210831.00000000003,234,0,-959
5398,210870.0,207,-55,-909
5399,210909.00000000003,187,-70,-948
5400,210948.0,211,-59,-948
5401,210987.00000000003,191,-31,-924
5402,211026.0,187,-62,-940
5403,211066.0,203,-82,-940
5404,211105.00000000003,203,-66,-932
5405,211144.0,199,-62,-932
5406,211183.00000000003,207,-62,-924
5407,211222.0,207,-62,-928
5408,211261.00000000003,218,-62,-928
5409,211300.0,234,-55,-920
5410,211339.00000000003,261,-59,-932
5411,211378.0,273,-47,-924
5412,211417.0,281,-43,-956
5413,211456.00000000003,285,-47,-948
5414,211495.0,261,-47,-944
5415,211534.00000000003,250,-39,-940
5416,211573.0,207,-47,-928
5417,211612.00000000003,183,-47,-920
5418,211651.0,144,-55,-913
5419,211691.0,66,-66,-893
5420,211730.00000000003,8,-90,-874
5421,211769.0,-31,-74,-905
5422,211808.00000000003,-59,-55,-885
5423,211847.0,-117,-59,-862
5424,211886.00000000003,-179,-66,-846
5425,211925.0,-246,-55,-803
5426,211964.00000000003,-308,-62,-831
5427,212003.0,-386,-74,-827
5428,212042.0,-445,-86,-854
5429,212081.00000000003,-468,-74,-854
5430,212120.0,-445,-66,-854
5431,212159.00000000003,-417,-62,-835
5432,212198.0,-410,-74,-835
5433,212237.00000000003,-371,-66,-835
5434,212276.0,-343,-62,-831
5435,212316.0,-289,-55,-819
5436,212355.00000000003,-254,-39,-831
5437,212394.0,-195,-66,-858
5438,212433.00000000003,-109,-66,-885
5439,212472.0,-8,-70,-881
5440,212511.00000000003,55,-55,-854
5441,212550.0,144,-51,-776
5442,212589.00000000003,242,-43,-776
5443,212628.0,312,-39,-776
5444,212667.0,406,-51,-768
5445,212706.00000000003,472,-55,-839
5446,212745.0,538,-74,-839
5447,212784.00000000003,632,-62,-842
5448,212823.0,663,-70,-842
5449,212862.00000000003,725,-94,-874
5450,212901.0,745,-90,-866
5451,212941.0,745,-86,-862
5452,212980.00000000003,745,-94,-850
5453,213019.0,749,-101,-842
5454,213058.00000000003,725,-86,-842
5455,213097.0,690,-82,-827
5456,213136.00000000003,659,-78,-835
5457,213175.0,636,-105,-846
5458,213214.00000000003,558,-90,-850
5459,213253.0,484,-94,-878
5460,213292.0,402,-86,-874
5461,213331.00000000003,347,-62,-862
5462,213370.0,289,-74,-842
5463,213409.00000000003,218,-35,-815
5464,213448.0,133,-31,-835
5465,213487.00000000003,66,-27,-803
5466,213526.0,-43,-23,-807
5467,213566.0,-94,-39,-815
5468,213605.00000000003,-125,-47,-839
5469,213644.0,-211,-35,-831
5470,213683.00000000003,-285,-23,-835
5471,213722.0,-355,-27,-866
5472,213761.00000000003,-378,-12,-897
5473,213800.0,-421,-31,-866
5474,213839.00000000003,-445,-31,-866
5475,213878.0,-410,-39,-866
5476,213917.0,-390,-27,-846
5477,213956.00000000003,-367,-35,-858
5478,213995.0,-285,-31,-850
5479,214034.00000000003,-238,-20,-835
5480,214073.0,-187,-27,-807
5481,214112.00000000003,-109,-39,-835
5482,214151.0,-43,-31,-839
5483,214191.0,35,-23,-835
5484,214230.00000000003,137,-31,-858
5485,214269.0,183,-27,-878
5486,214308.00000000003,195,-27,-842
5487,214347.0,246,-51,-815
5488,214386.00000000003,343,-51,-823
5489,214425.0,425,-35,-842
5490,214464.00000000003,472,-59,-831
5491,214503.0,523,-59,-858
5492,214542.0,620,-74,-878
5493,214581.00000000003,714,-74,-881
5494,214620.0,741,-59,-897
5495,214659.00000000003,741,-78,-928
5496,214698.0,694,-70,-901
5497,214737.00000000003,694,-78,-874
5498,214776.0,667,-78,-878
5499,214816.0,620,-74,-862
5500,214855.00000000003,550,-62,-874
5501,214894.0,491,-62,-850
5502,214933.00000000003,460,-66,-842
5503,214972.0,417,-66,-842
5504,215011.00000000003,351,-78,-835
5505,215050.0,289,-82,-842
5506,215089.00000000003,222,-66,-842
5507,215128.0,140,-66,-831
5508,215167.0,55,-51,-823
5509,215206.00000000003,-4,-55,-831
5510,215245.0,-78,-55,-866
5511,215284.00000000003,-144,-55,-870
5512,215323.0,-234,-70,-878
5513,215362.00000000003,-281,-35,-889
5514,215401.0,-289,-62,-920
5515,215441.0,-308,-43,-881
5516,215480.00000000003,-316,-47,-850
5517,215519.0,-281,-31,-858
5518,215558.00000000003,-265,-55,-850
5519,215597.0,-277,-66,-874
5520,215636.00000000003,-222,-20,-835
5521,215675.0,-125,16,-862
5522,215714.00000000003,-16,43,-823
5523,215753.0,27,39,-905
5524,215792.0,51,-4,-944
5525,215831.00000000003,12,-78,-924
5526,215870.0,12,-133,-846
5527,215909.00000000003,12,-246,-913
5528,215948.0,4,-359,-944
5529,215987.00000000003,-16,-390,-952
5530,216026.0,-51,-386,-952
5531,216066.0,-27,-390,-928
5532,216105.00000000003,62,-359,-920
5533,216144.0,98,-351,-917
5534,216183.00000000003,98,-363,-885
5535,216222.0,90,-367,-827
5536,216261.00000000003,66,-320,-897
5537,216300.0,86,-277,-1022
5538,216339.00000000003,121,-82,-1248
5539,216378.0,207,35,-874
5540,216417.0,47,226,-757
5541,216456.00000000003,16,199,-940
5542,216495.0,35,246,-913
5543,216534.00000000003,-20,257,-792
5544,216573.0,-4,254,-757
5545,216612.00000000003,12,281,-784
5546,216651.0,4,277,-839
5547,216691.0,-20,257,-850
5548,216730.00000000003,-51,246,-858
5549,216769.0,-31,234,-862
5550,216808.00000000003,23,234,-842
5551,216847.0,51,66,-987
5552,216886.00000000003,129,-55,-1112
5553,216925.0,144,-98,-1010
5554,216964.00000000003,125,-222,-854
5555,217003.0,156,-254,-991
5556,217042.0,191,-332,-1026
5557,217081.00000000003,133,-359,-917
5558,217120.0,133,-335,-846
5559,217159.00000000003,117,-281,-831
5560,217198.0,152,-226,-932
5561,217237.00000000003,199,-218,-741
5562,217276.0,183,-113,-507
5563,217316.0,215,-51,-460
5564,217355.00000000003,144,-66,-694
5565,217394.0,86,-156,-1112
5566,217433.00000000003,62,-195,-1232
5567,217472.0,23,-129,-1357
5568,217511.00000000003,8,-179,-1650
5569,217550.0,31,-183,-1517
5570,217589.00000000003,39,-168,-1478
5571,217628.0,82,-148,-1299
5572,217667.0,101,-129,-1049
5573,217706.00000000003,105,-82,-757
5574,217745.0,86,-43,-460
5575,217784.00000000003,82,-23,-285
5576,217823.0,113,-16,-328
5577,217862.00000000003,168,-55,-640
5578,217901.0,242,-105,-1369
5579,217941.0,234,-172,-1322
5580,217980.00000000003,203,-4,-772
5581,218019.0,187,-23,-605
5582,218058.00000000003,238,-51,-854
5583,218097.0,250,-74,-1135
5584,218136.00000000003,234,-105,-998
5585,218175.0,199,-35,-944
5586,218214.00000000003,199,-62,-893
5587,218253.0,199,-62,-870
5588,218292.0,211,-39,-889
5589,218331.00000000003,222,-39,-924
5590,218370.0,250,-62,-983
5591,218409.00000000003,242,-70,-936
5592,218448.0,215,-82,-909
5593,218487.00000000003,238,-109,-909
5594,218526.0,226,-98,-901
5595,218566.0,222,-105,-909
5596,218605.00000000003,238,-109,-909
5597,218644.0,238,-82,-928
5598,218683.00000000003,211,-90,-920
5599,218722.0,265,-90,-971
5600,218761.00000000003,242,-78,-983
5601,218800.0,222,-62,-881
5602,218839.00000000003,207,-47,-862
5603,218878.0,191,-35,-932
5604,218917.0,215,-62,-967
5605,218956.00000000003,222,-94,-952
5606,218995.0,222,-105,-917
5607,219034.00000000003,215,-98,-897
5608,219073.0,199,-90,-917
5609,219112.00000000003,183,-86,-917
5610,219151.0,211,-98,-936
5611,219191.0,222,-94,-920
5612,219230.00000000003,222,-78,-913
5613,219269.0,215,-82,-917
5614,219308.00000000003,207,-86,-928
5615,219347.0,211,-86,-928
5616,219386.00000000003,207,-86,-924
5617,219425.0,207,-86,-936
5618,219464.00000000003,203,-82,-944
5619,219503.0,215,-82,-928
5620,219542.0,222,-82,-917
5621,219581.00000000003,222,-78,-909
5622,219620.0,199,-66,-928
5623,219659.00000000003,215,-70,-928
5624,219698.0,226,-74,-920
5625,219737.00000000003,222,-66,-920
5626,219776.0,222,-74,-920
5627,219816.0,215,-66,-932
5628,219855.00000000003,242,-55,-940
5629,219894.0,234,-74,-928
5630,219933.00000000003,234,-78,-920
5631,219972.0,242,-74,-924
5632,220011.00000000003,234,-78,-920
5633,220050.0,234,-82,-920
5634,220089.00000000003,234,-70,-924
5635,220128.0,226,-78,-920
5636,220167.0,215,-74,-917
5637,220206.00000000003,230,-70,-920
5638,220245.0,222,-70,-924
5639,220284.00000000003,234,-74,-920
5640,220323.0,211,-62,-928
5641,220362.00000000003,230,-78,-917
5642,220401.0,226,-74,-924
5643,220441.0,230,-70,-920
5644,220480.00000000003,234,-74,-924
5645,220519.0,230,-70,-928
5646,220558.00000000003,230,-78,-928
5647,220597.0,226,-90,-909
5648,220636.00000000003,218,-90,-917
5649,220675.0,226,-86,-936
5650,220714.00000000003,238,-82,-940
5651,220753.0,230,-82,-913
5652,220792.0,222,-90,-909
5653,220831.00000000003,218,-101,-924
5654,220870.0,222,-101,-928
5655,220909.00000000003,218,-94,-917
5656,220948.0,211,-98,-913
5657,220987.00000000003,215,-98,-920
5658,221026.0,215,-90,-944
5659,221066.0,222,-101,-928
5660,221105.00000000003,222,-105,-917
5661,221144.0,222,-98,-928
5662,221183.00000000003,230,-98,-936
5663,221222.0,234,-86,-936
5664,221261.00000000003,230,-86,-924
5665,221300.0,218,-78,-913
5666,221339.00000000003,234,-82,-920
5667,221378.0,234,-74,-928
5668,221417.0,234,-78,-920
5669,221456.00000000003,234,-82,-920
5670,221495.0,238,-78,-920
5671,221534.00000000003,246,-78,-924
5672,221573.0,238,-82,-928
5673,221612.00000000003,242,-70,-917
5674,221651.0,230,-66,-920
5675,221691.0,226,-82,-920
5676,221730.00000000003,218,-74,-932
5677,221769.0,222,-70,-920
5678,221808.00000000003,230,-82,-913
5679,221847.0,218,-74,-920
5680,221886.00000000003,218,-82,-928
5681,221925.0,222,-78,-924
5682,221964.00000000003,226,-86,-920
5683,222003.0,226,-82,-920
5684,222042.0,226,-82,-924
5685,222081.00000000003,215,-82,-928
5686,222120.0,215,-78,-928
5687,222159.00000000003,215,-86,-924
5688,222198.0,215,-82,-924
5689,222237.00000000003,215,-90,-928
5690,222276.0,222,-82,-924
5691,222316.0,218,-86,-920
5692,222355.00000000003,215,-82,-920
5693,222394.0,218,-86,-928
5694,222433.00000000003,211,-82,-928
5695,222472.0,211,-86,-917
5696,222511.00000000003,207,-86,-924
5697,222550.0,211,-86,-928
5698,222589.00000000003,207,-86,-924
5699,222628.0,207,-86,-917
5700,222667.0,211,-82,-920
5701,222706.00000000003,211,-82,-924
5702,222745.0,215,-74,-920
5703,222784.00000000003,207,-78,-924
5704,222823.0,215,-78,-928
5705,222862.00000000003,215,-74,-928
5706,222901.0,207,-74,-928
5707,222941.0,207,-82,-928
5708,222980.00000000003,207,-74,-924
5709,223019.0,218,-82,-928
5710,223058.00000000003,218,-74,-920
5711,223097.0,218,-78,-928
5712,223136.00000000003,215,-66,-932
5713,223175.0,226,-70,-924
5714,223214.00000000003,230,-70,-928
5715,223253.0,215,-74,-928
5716,223292.0,215,-70,-924
5717,223331.00000000003,215,-70,-928
5718,223370.0,222,-74,-928
5719,223409.00000000003,218,-74,-924
5720,223448.0,222,-78,-924
5721,223487.00000000003,222,-74,-924
5722,223526.0,215,-74,-924
5723,223566.0,222,-74,-928
5724,223605.00000000003,215,-74,-920
5725,223644.0,215,-78,-920
5726,223683.00000000003,218,-66,-928
5727,223722.0,218,-78,-924
5728,223761.00000000003,222,-82,-928
5729,223800.0,226,-82,-924
5730,223839.00000000003,211,-70,-920
5731,223878.0,222,-78,-924
5732,223917.0,218,-82,-924
5733,223956.00000000003,211,-82,-920
5734,223995.0,218,-86,-924
5735,224034.00000000003,211,-82,-920
5736,224073.0,215,-78,-924
5737,224112.00000000003,218,-78,-920
5738,224151.0,222,-78,-924
5739,224191.0,218,-82,-924
5740,224230.00000000003,218,-70,-920
5741,224269.0,218,-78,-928
5742,224308.00000000003,218,-74,-920
5743,224347.0,222,-74,-928
5744,224386.00000000003,215,-70,-932
5745,224425.0,218,-74,-924
5746,224464.00000000003,215,-82,-920
5747,224503.0,222,-78,-920
5748,224542.0,211,-74,-928
5749,224581.00000000003,226,-70,-913
5750,224620.0,218,-82,-924
5751,224659.00000000003,218,-78,-924
5752,224698.0,230,-74,-924
5753,224737.00000000003,222,-74,-924
5754,224776.0,222,-78,-920
5755,224816.0,222,-74,-913
5756,224855.00000000003,226,-82,-917
5757,224894.0,222,-74,-920
5758,224933.00000000003,230,-74,-928
5759,224972.0,226,-82,-920
5760,225011.00000000003,215,-82,-920
5761,225050.0,218,-90,-928
5762,225089.00000000003,222,-86,-928
5763,225128.0,218,-74,-928
5764,225167.0,226,-90,-924
5765,225206.00000000003,230,-78,-932
5766,225245.0,222,-78,-924
5767,225284.00000000003,226,-82,-913
5768,225323.0,226,-82,-924
5769,225362.00000000003,222,-74,-924
5770,225401.0,230,-78,-924
5771,225441.0,226,-74,-928
5772,225480.00000000003,230,-78,-924
5773,225519.0,226,-82,-924
5774,225558.00000000003,234,-70,-920
5775,225597.0,230,-82,-932
5776,225636.00000000003,211,-82,-917
5777,225675.0,222,-74,-905
5778,225714.00000000003,215,-74,-917
5779,225753.0,234,-82,-936
5780,225792.0,246,-86,-936
5781,225831.00000000003,246,-94,-932
5782,225870.0,242,-90,-928
5783,225909.00000000003,238,-90,-940
5784,225948.0,234,-90,-924
5785,225987.00000000003,191,-66,-874
5786,226026.0,160,-59,-878
5787,226066.0,176,-55,-917
5788,226105.00000000003,207,-70,-956
5789,226144.0,242,-82,-959
5790,226183.00000000003,285,-109,-959
5791,226222.0,246,-101,-917
5792,226261.00000000003,195,-82,-885
5793,226300.0,199,-70,-901
5794,226339.00000000003,207,-74,-940
5795,226378.0,238,-82,-956
5796,226417.0,242,-90,-932
5797,226456.00000000003,222,-94,-913
5798,226495.0,218,-86,-909
5799,226534.00000000003,218,-74,-920
5800,226573.0,230,-74,-936
5801,226612.00000000003,215,-74,-932
5802,226651.0,215,-86,-913
5803,226691.0,215,-86,-917
5804,226730.00000000003,218,-86,-928
5805,226769.0,230,-82,-924
5806,226808.00000000003,226,-78,-920
5807,226847.0,218,-82,-928
5808,226886.00000000003,226,-78,-920
5809,226925.0,226,-78,-924
5810,226964.00000000003,222,-82,-924
