timestamp,x,y,z
1221361,-0.11246668,0.09093051,9.758279
1221366,-0.12921704,0.12921704,9.712814
1221370,-0.088537596,0.107680865,9.679314
1221375,-0.12921704,0.12921704,9.727171
1221380,-0.18186101,0.1196454,9.746315
1221385,-0.13400285,0.15314612,9.712814
1221389,-0.10289505,0.14357449,9.748708
1221394,-0.13639577,0.1196454,9.712814
1221399,-0.16271774,0.11246668,9.748708
1221404,-0.14357449,0.12682413,9.751101
1221408,-0.08614469,0.12682413,9.751101
1221413,-0.12203831,0.15314612,9.727171
1221418,-0.107680865,0.11485959,9.73435
1221423,-0.1172525,0.12921704,9.748708
1221427,-0.11246668,0.1459674,9.753493
1221432,-0.13878867,0.1196454,9.736743
1221437,-0.12921704,0.15553902,9.758279
1221442,-0.14118157,0.14357449,9.724778
1221446,-0.15793194,0.11246668,9.755886
1221451,-0.110073775,0.1172525,9.727171
1221456,-0.1172525,0.14357449,9.743921
1221461,-0.12682413,0.15553902,9.719993
1221465,-0.1196454,0.12203831,9.739136
1221470,-0.1483603,0.13639577,9.729565
1221475,-0.12443122,0.13639577,9.736743
1221480,-0.11485959,0.12682413,9.729565
1221484,-0.1172525,0.110073775,9.73435
1221489,-0.107680865,0.1196454,9.748708
1221494,-0.1196454,0.1459674,9.7176
1221499,-0.13400285,0.15075321,9.763065
1221503,-0.13160995,0.14118157,9.770244
1221508,-0.088537596,0.110073775,9.765458
1221513,-0.1459674,0.18903974,9.722385
1221518,-0.105287954,0.11485959,9.727171
1221522,-0.13160995,0.1196454,9.751101
1221527,-0.12203831,0.10050214,9.729565
1221532,-0.09093051,0.13639577,9.765458
1221537,-0.17228939,0.15553902,9.743921
1221541,-0.1483603,0.1172525,9.736743
1221546,-0.09093051,0.10050214,9.719993
1221551,-0.08375178,0.1172525,9.7176
1221556,-0.1483603,0.105287954,9.712814
1221560,-0.1196454,0.14118157,9.722385
1221565,-0.10289505,0.12682413,9.727171
1221570,-0.13639577,0.16750357,9.7176
1221575,-0.11485959,0.14118157,9.729565
1221579,-0.12443122,0.1196454,9.686492
1221584,-0.09810923,0.1196454,9.710421
1221589,-0.1483603,0.1196454,9.731957
1221594,-0.16989647,0.11246668,9.727171
1221598,-0.13400285,0.12203831,9.729565
1221603,-0.15793194,0.088537596,9.731957
1221608,-0.13878867,0.16511066,9.772636
1221613,-0.13878867,0.1483603,9.758279
1221617,-0.12203831,0.11246668,9.708028
1221622,-0.17707519,0.13878867,9.782208
1221627,-0.10289505,0.1196454,9.760673
1221632,-0.13639577,0.13160995,9.753493
1221636,-0.14118157,0.13878867,9.70085
1221641,-0.15314612,0.11246668,9.786994
1221646,-0.13639577,0.13160995,9.729565
1221651,-0.15793194,0.12203831,9.731957
1221655,-0.16032484,0.088537596,9.767851
1221660,-0.1196454,0.110073775,9.739136
1221665,-0.09571633,0.16032484,9.73435
1221670,-0.10050214,0.18186101,9.751101
1221674,-0.1196454,0.12921704,9.743921
1221679,-0.1196454,0.13639577,9.746315
1221684,-0.13878867,0.13400285,9.719993
1221689,-0.13878867,0.15793194,9.763065
1221693,-0.11485959,0.12682413,9.770244
1221698,-0.12443122,0.1196454,9.719993
1221703,-0.110073775,0.10289505,9.751101
1221708,-0.13160995,0.12203831,9.751101
1221712,-0.18186101,0.13400285,9.715207
1221717,-0.10050214,0.14357449,9.748708
1221722,-0.15793194,0.1196454,9.731957
1221727,-0.11246668,0.13878867,9.767851
1221731,-0.15553902,0.12203831,9.775029
1221736,-0.13878867,0.13639577,9.748708
1221741,-0.12203831,0.13160995,9.73435
1221746,-0.15075321,0.1172525,9.779816
1221750,-0.09571633,0.12203831,9.753493
1221755,-0.1459674,0.12921704,9.729565
1221760,-0.13400285,0.13400285,9.743921
1221765,-0.11485959,0.1196454,9.73435
1221769,-0.12921704,0.13639577,9.73435
1221774,-0.13639577,0.1172525,9.751101
1221779,-0.13639577,0.12921704,9.7415285
1221784,-0.13400285,0.13878867,9.763065
1221788,-0.13160995,0.13639577,9.753493
1221793,-0.07896597,0.13639577,9.763065
1221798,-0.11246668,0.12203831,9.722385
1221803,-0.1196454,0.13878867,9.722385
1221807,-0.13878867,0.13400285,9.7176
1221812,-0.14357449,0.10289505,9.770244
1221817,-0.13878867,0.15314612,9.736743
1221822,-0.09571633,0.11246668,9.729565
1221826,-0.107680865,0.1172525,9.731957
1221831,-0.12203831,0.12921704,9.736743
1221836,-0.13878867,0.14118157,9.729565
1221841,-0.16271774,0.12443122,9.698457
1221845,-0.09332342,0.110073775,9.703242
1221850,-0.1483603,0.1172525,9.748708
1221855,-0.10289505,0.1196454,9.743921
1221860,-0.19382556,0.10050214,9.7176
1221864,-0.13400285,0.12921704,9.708028
1221869,-0.11246668,0.11485959,9.727171
1221874,-0.13639577,0.14357449,9.731957
1221879,-0.11485959,0.1483603,9.743921
1221883,-0.105287954,0.107680865,9.758279
1221888,-0.13160995,0.13878867,9.751101
1221893,-0.12203831,0.09332342,9.767851
1221898,-0.13639577,0.12443122,9.751101
1221902,-0.13160995,0.11246668,9.696064
1221907,-0.13400285,0.12682413,9.772636
1221912,-0.13639577,0.11246668,9.708028
1221917,-0.11485959,0.1196454,9.743921
1221921,-0.12443122,0.1196454,9.708028
1221926,-0.14357449,0.13878867,9.7176
1221931,-0.13160995,0.13400285,9.763065
1221936,-0.1483603,0.1459674,9.739136
1221940,-0.15553902,0.14357449,9.722385
1221945,-0.1483603,0.1483603,9.786994
1221950,-0.088537596,0.12443122,9.772636
1221955,-0.15793194,0.14357449,9.727171
1221959,-0.12921704,0.13878867,9.705635
1221964,-0.1196454,0.11485959,9.731957
1221969,-0.105287954,0.15793194,9.708028
1221974,-0.12443122,0.105287954,9.760673
1221978,-0.105287954,0.107680865,9.772636
1221983,-0.1459674,0.12921704,9.753493
1221988,-0.15314612,0.13400285,9.739136
1221993,-0.10289505,0.1196454,9.724778
1221997,-0.1172525,0.13878867,9.743921
1222002,-0.13878867,0.18664683,9.7176
1222007,-0.107680865,0.12921704,9.731957
1222012,-0.13878867,0.13160995,9.739136
1222016,-0.12443122,0.13160995,9.727171
1222021,-0.13160995,0.13639577,9.770244
1222026,-0.11485959,0.14357449,9.724778
1222031,-0.14357449,0.1483603,9.760673
1222035,-0.12203831,0.14118157,9.727171
1222040,-0.14118157,0.12443122,9.755886
1222045,-0.12682413,0.13160995,9.748708
1222050,-0.208183,0.107680865,9.715207
1222054,-0.12443122,0.13160995,9.736743
1222059,-0.1172525,0.07418015,9.710421
1222064,-0.14357449,0.13639577,9.767851
1222069,-0.12203831,0.1459674,9.7415285
1222073,-0.09571633,0.09332342,9.710421
1222078,-0.09810923,0.10289505,9.775029
1222083,-0.1172525,0.15553902,9.719993
1222088,-0.16032484,0.105287954,9.743921
1222092,-0.12443122,0.110073775,9.743921
1222097,-0.105287954,0.13639577,9.772636
1222102,-0.13878867,0.1172525,9.7176
1222107,-0.15793194,0.13400285,9.751101
1222111,-0.11246668,0.1459674,9.753493
1222116,-0.13639577,0.09093051,9.719993
1222121,-0.12921704,0.13400285,9.696064
1222126,-0.12203831,0.107680865,9.708028
1222130,-0.1196454,0.12203831,9.729565
1222135,-0.1172525,0.13160995,9.722385
1222140,-0.11246668,0.14357449,9.753493
1222145,-0.10289505,0.12443122,9.7917795
1222149,-0.12443122,0.13160995,9.770244
1222154,-0.10289505,0.09571633,9.736743
1222159,-0.14357449,0.1172525,9.751101
1222164,-0.10289505,0.12921704,9.729565
1222168,-0.08135887,0.10289505,9.7415285
1222173,-0.12443122,0.16032484,9.748708
1222178,-0.13639577,0.14118157,9.712814
1222183,-0.15314612,0.13639577,9.731957
1222187,-0.12443122,0.1459674,9.743921
1222192,-0.12921704,0.14357449,9.751101
1222197,-0.1459674,0.12921704,9.7176
1222202,-0.12443122,0.13639577,9.7176
1222206,-0.1483603,0.13160995,9.731957
1222211,-0.16989647,0.09093051,9.727171
1222216,-0.088537596,0.1172525,9.779816
1222221,-0.1483603,0.110073775,9.688885
1222225,-0.1172525,0.11485959,9.743921
1222230,-0.110073775,0.09332342,9.724778
1222235,-0.12443122,0.14357449,9.770244
1222240,-0.11246668,0.1459674,9.753493
1222244,-0.13878867,0.1196454,9.719993
1222249,-0.11246668,0.15793194,9.746315
1222254,-0.13160995,0.13400285,9.722385
1222259,-0.1483603,0.13878867,9.746315
1222263,-0.15793194,0.107680865,9.751101
1222268,-0.11485959,0.1196454,9.7176
1222273,-0.12443122,0.12443122,9.746315
1222278,-0.16271774,0.12682413,9.739136
1222282,-0.14118157,0.107680865,9.739136
1222287,-0.13400285,0.12443122,9.736743
1222292,-0.08614469,0.12443122,9.715207
1222297,-0.107680865,0.12921704,9.7415285
1222301,-0.17228939,0.1459674,9.739136
1222306,-0.15075321,0.11485959,9.753493
1222311,-0.14118157,0.12443122,9.746315
1222316,-0.09093051,0.11246668,9.739136
1222320,-0.14118157,0.15075321,9.775029
1222325,-0.13400285,0.1172525,9.743921
1222330,-0.11246668,0.1172525,9.753493
1222335,-0.12682413,0.1172525,9.751101
1222339,-0.12203831,0.16511066,9.772636
1222344,-0.12921704,0.1196454,9.748708
1222349,-0.11246668,0.11246668,9.722385
1222354,-0.15793194,0.11246668,9.731957
1222358,-0.13639577,0.13400285,9.719993
1222363,-0.105287954,0.1483603,9.70085
1222368,-0.13639577,0.14357449,9.731957
1222373,-0.12203831,0.1459674,9.751101
1222377,-0.12443122,0.14118157,9.765458
1222382,-0.1196454,0.14118157,9.777423
1222387,-0.107680865,0.13639577,9.708028
1222392,-0.13160995,0.12682413,9.767851
1222396,-0.12682413,0.1172525,9.755886
1222401,-0.16271774,0.09332342,9.736743
1222406,-0.12203831,0.16032484,9.73435
1222411,-0.13878867,0.15314612,9.722385
1222415,-0.11485959,0.16032484,9.708028
1222420,-0.1483603,0.1459674,9.7917795
1222425,-0.107680865,0.10050214,9.708028
1222430,-0.15793194,0.16750357,9.708028
1222434,-0.105287954,0.09571633,9.7415285
1222439,-0.15793194,0.11246668,9.736743
1222444,-0.12682413,0.12203831,9.686492
1222449,-0.16271774,0.12682413,9.743921
1222453,-0.09093051,0.12682413,9.722385
1222458,-0.13639577,0.12921704,9.73435
1222463,-0.15553902,0.1196454,9.746315
1222468,-0.15075321,0.1196454,9.715207
1222472,-0.14357449,0.08135887,9.715207
1222477,-0.10050214,0.13639577,9.7176
1222482,-0.1172525,0.13160995,9.736743
1222487,-0.16750357,0.1172525,9.753493
1222491,-0.15553902,0.12443122,9.743921
1222496,-0.11485959,0.13639577,9.751101
1222501,-0.1459674,0.15314612,9.724778
1222506,-0.12682413,0.1172525,9.712814
1222510,-0.08375178,0.13639577,9.746315
1222515,-0.110073775,0.12203831,9.708028
1222520,-0.13878867,0.107680865,9.727171
1222525,-0.09571633,0.10050214,9.760673
1222529,-0.14118157,0.13639577,9.719993
1222534,-0.14357449,0.13639577,9.705635
1222539,-0.16271774,0.12443122,9.715207
1222544,-0.13639577,0.13878867,9.703242
1222548,-0.17707519,0.1196454,9.748708
1222553,-0.15553902,0.1459674,9.724778
1222558,-0.16750357,0.13639577,9.70085
1222563,-0.12203831,0.15314612,9.743921
1222567,-0.107680865,0.12682413,9.772636
1222572,-0.09332342,0.18186101,9.727171
1222577,-0.09810923,0.17946811,9.729565
1222582,-0.14357449,0.13160995,9.719993
1222586,-0.11485959,0.09810923,9.715207
1222591,-0.09571633,0.16511066,9.758279
1222596,-0.12443122,0.15075321,9.755886
1222601,-0.1196454,0.15075321,9.739136
1222605,-0.16271774,0.17468229,9.765458
1222610,-0.12682413,0.15075321,9.724778
1222615,-0.1196454,0.12443122,9.736743
1222620,-0.13400285,0.1483603,9.746315
1222624,-0.110073775,0.13639577,9.729565
1222629,-0.12443122,0.13639577,9.772636
1222634,-0.16032484,0.14118157,9.748708
1222639,-0.107680865,0.11246668,9.751101
1222643,-0.12203831,0.15075321,9.686492
1222648,-0.13639577,0.11246668,9.755886
1222653,-0.107680865,0.12443122,9.719993
1222658,-0.1459674,0.14118157,9.674527
1222662,-0.08135887,0.12443122,9.731957
1222667,-0.16750357,0.13400285,9.746315
1222672,-0.1196454,0.15793194,9.719993
1222677,-0.09332342,0.12443122,9.710421
1222681,-0.1459674,0.09571633,9.784601
1222686,-0.16750357,0.15553902,9.746315
1222691,-0.15793194,0.107680865,9.7176
1222696,-0.10050214,0.12203831,9.731957
1222700,-0.09093051,0.13400285,9.753493
1222705,-0.13160995,0.1459674,9.703242
1222710,-0.12921704,0.1483603,9.729565
1222715,-0.105287954,0.14357449,9.736743
1222719,-0.1196454,0.12203831,9.731957
1222724,-0.16750357,0.15553902,9.715207
1222729,-0.15314612,0.13878867,9.727171
1222734,-0.1172525,0.1483603,9.708028
1222738,-0.107680865,0.13878867,9.729565
1222743,-0.1483603,0.10289505,9.73435
1222748,-0.13400285,0.107680865,9.763065
1222753,-0.110073775,0.15314612,9.736743
1222757,-0.12682413,0.1459674,9.748708
1222762,-0.1172525,0.088537596,9.731957
1222767,-0.16989647,0.08375178,9.748708
1222772,-0.09810923,0.13160995,9.736743
1222776,-0.14357449,0.09093051,9.7415285
1222781,-0.12203831,0.12443122,9.73435
1222786,-0.12682413,0.13639577,9.729565
1222791,-0.1172525,0.107680865,9.731957
1222795,-0.10050214,0.12203831,9.7415285
1222800,-0.1483603,0.13160995,9.736743
1222805,-0.15793194,0.15075321,9.70085
1222810,-0.12921704,0.13400285,9.729565
1222814,-0.13400285,0.12443122,9.746315
1222819,-0.13639577,0.105287954,9.724778
1222824,-0.13639577,0.13878867,9.748708
1222829,-0.13400285,0.12203831,9.719993
1222833,-0.14357449,0.16032484,9.765458
1222838,-0.13400285,0.17228939,9.727171
1222843,-0.10050214,0.12682413,9.782208
1222848,-0.1459674,0.11485959,9.777423
1222852,-0.15793194,0.1196454,9.739136
1222857,-0.12921704,0.11485959,9.739136
1222862,-0.13400285,0.1196454,9.760673
1222867,-0.1196454,0.12921704,9.73435
1222871,-0.13400285,0.107680865,9.739136
1222876,-0.16989647,0.12203831,9.73435
1222881,-0.16750357,0.11485959,9.722385
1222886,-0.13400285,0.10050214,9.722385
1222890,-0.069394335,0.12682413,9.73435
1222895,-0.10050214,0.13639577,9.7176
1222900,-0.11485959,0.11246668,9.748708
1222905,-0.1483603,0.12682413,9.755886
1222909,-0.11246668,0.13400285,9.746315
1222914,-0.12443122,0.1459674,9.708028
1222919,-0.13639577,0.12443122,9.755886
1222924,-0.09093051,0.1459674,9.755886
1222928,-0.15314612,0.14118157,9.731957
1222933,-0.13160995,0.11246668,9.758279
1222938,-0.13400285,0.09810923,9.746315
1222943,-0.110073775,0.12443122,9.743921
1222947,-0.16511066,0.13639577,9.753493
1222952,-0.11246668,0.13160995,9.767851
1222957,-0.12682413,0.14118157,9.67692
1222962,-0.11246668,0.1196454,9.712814
1222966,-0.12443122,0.14118157,9.736743
1222971,-0.13639577,0.12203831,9.731957
1222976,-0.14118157,0.14118157,9.73435
1222981,-0.18186101,0.12921704,9.753493
1222985,-0.105287954,0.11485959,9.743921
1222990,-0.12203831,0.11246668,9.746315
1222995,-0.12443122,0.13400285,9.705635
1223000,-0.11485959,0.16032484,9.753493
1223004,-0.13160995,0.09093051,9.710421
1223009,-0.1483603,0.12443122,9.73435
1223014,-0.14357449,0.069394335,9.758279
1223019,-0.08135887,0.107680865,9.729565
1223023,-0.1196454,0.1459674,9.712814
1223028,-0.13160995,0.14118157,9.715207
1223033,-0.105287954,0.13878867,9.712814
1223038,-0.1459674,0.14118157,9.73435
1223042,-0.15553902,0.08614469,9.73435
1223047,-0.15314612,0.09332342,9.746315
1223052,-0.07418015,0.13400285,9.746315
1223057,-0.1459674,0.12203831,9.758279
1223061,-0.12921704,0.14118157,9.758279
1223066,-0.10050214,0.105287954,9.715207
1223071,-0.15314612,0.12203831,9.727171
1223076,-0.13878867,0.11246668,9.719993
1223080,-0.105287954,0.10050214,9.743921
1223085,-0.13400285,0.16032484,9.782208
1223090,-0.13400285,0.16032484,9.7415285
1223095,-0.14118157,0.1196454,9.739136
1223099,-0.13160995,0.105287954,9.73435
1223104,-0.1172525,0.15075321,9.760673
1223109,-0.12921704,0.1459674,9.746315
1223114,-0.107680865,0.12203831,9.743921
1223118,-0.13400285,0.15075321,9.712814
1223123,-0.107680865,0.12443122,9.746315
1223128,-0.09571633,0.12921704,9.739136
1223133,-0.16271774,0.13878867,9.715207
1223137,-0.12443122,0.13160995,9.782208
1223142,-0.12443122,0.1172525,9.729565
1223147,-0.13639577,0.09810923,9.710421
1223152,-0.11246668,0.1459674,9.719993
1223156,-0.13639577,0.1459674,9.724778
1223161,-0.11246668,0.13400285,9.715207
1223166,-0.09332342,0.11246668,9.731957
1223171,-0.11246668,0.15314612,9.739136
1223175,-0.1483603,0.088537596,9.719993
1223180,-0.15314612,0.12443122,9.743921
1223185,-0.10050214,0.15314612,9.708028
1223190,-0.1172525,0.13400285,9.7176
1223194,-0.107680865,0.14118157,9.748708
1223199,-0.12443122,0.12443122,9.7415285
1223204,-0.15793194,0.15075321,9.698457
1223208,-0.13878867,0.13400285,9.758279
1223212,-0.1483603,0.12203831,9.763065
1223217,-0.13160995,0.1483603,9.73435
1223221,-0.12921704,0.12682413,9.779816
1223226,-0.1196454,0.16032484,9.710421
1223231,-0.13160995,0.08135887,9.739136
1223235,-0.12921704,0.10050214,9.722385
1223240,-0.14118157,0.14357449,9.705635
1223246,-0.11246668,0.107680865,9.698457
1223250,-0.12443122,0.13160995,9.729565
1223255,-0.10289505,0.13639577,9.763065
1223260,-0.11485959,0.12682413,9.710421
1223265,-0.12682413,0.1196454,9.724778
1223269,-0.13639577,0.1459674,9.7176
1223274,-0.13400285,0.1459674,9.724778
1223279,-0.14357449,0.09571633,9.746315
1223284,-0.107680865,0.12921704,9.698457
1223288,-0.12203831,0.11246668,9.736743
1223293,-0.12203831,0.1172525,9.719993
1223298,-0.12921704,0.11246668,9.772636
1223303,-0.1196454,0.13400285,9.69367
1223307,-0.14118157,0.1483603,9.710421
1223312,-0.09332342,0.14357449,9.703242
1223317,-0.11246668,0.105287954,9.7415285
1223322,-0.1172525,0.10050214,9.729565
1223326,-0.08375178,0.13160995,9.715207
1223331,-0.1196454,0.1172525,9.746315
1223336,-0.14357449,0.12682413,9.710421
1223341,-0.105287954,0.12443122,9.758279
1223345,-0.1172525,0.13160995,9.729565
1223350,-0.13639577,0.16271774,9.727171
1223355,-0.14118157,0.13160995,9.7176
1223360,-0.13160995,0.110073775,9.7415285
1223364,-0.16032484,0.15793194,9.736743
1223369,-0.13878867,0.12682413,9.731957
1223374,-0.11246668,0.09332342,9.719993
1223379,-0.09093051,0.10289505,9.729565
1223383,-0.12203831,0.13878867,9.7415285
1223388,-0.12682413,0.1196454,9.715207
1223393,-0.07896597,0.07896597,9.7415285
1223398,-0.13160995,0.12203831,9.7415285
1223402,-0.10289505,0.11246668,9.748708
1223407,-0.14357449,0.12921704,9.760673
1223412,-0.15793194,0.1196454,9.731957
1223417,-0.13160995,0.1172525,9.751101
1223421,-0.11485959,0.11485959,9.739136
1223426,-0.14357449,0.12443122,9.753493
1223431,-0.09571633,0.15553902,9.715207
1223436,-0.11246668,0.12921704,9.719993
1223440,-0.13878867,0.11485959,9.746315
1223445,-0.10050214,0.13400285,9.7415285
1223450,-0.13639577,0.12682413,9.722385
1223455,-0.1196454,0.1483603,9.731957
1223459,-0.12203831,0.17707519,9.729565
1223464,-0.15075321,0.12921704,9.724778
1223469,-0.088537596,0.12443122,9.736743
1223474,-0.12921704,0.12203831,9.736743
1223478,-0.13160995,0.1196454,9.698457
1223483,-0.15553902,0.13878867,9.736743
1223488,-0.12203831,0.12921704,9.765458
1223493,-0.07896597,0.10289505,9.722385
1223497,-0.1172525,0.13639577,9.763065
1223502,-0.110073775,0.11485959,9.7415285
1223507,-0.09571633,0.13400285,9.727171
1223512,-0.12921704,0.12203831,9.712814
1223516,-0.13400285,0.09810923,9.7176
1223521,-0.1172525,0.13160995,9.719993
1223526,-0.14118157,0.14118157,9.715207
1223531,-0.13878867,0.12682413,9.698457
1223535,-0.15553902,0.14118157,9.743921
1223540,-0.13160995,0.13639577,9.708028
1223545,-0.13160995,0.13639577,9.705635
1223550,-0.107680865,0.15553902,9.736743
1223554,-0.107680865,0.14118157,9.746315
1223559,-0.13400285,0.12443122,9.729565
1223564,-0.110073775,0.10289505,9.743921
1223569,-0.1483603,0.12443122,9.696064
1223573,-0.07657306,0.11485959,9.715207
1223578,-0.10050214,0.08614469,9.765458
1223583,-0.09332342,0.13878867,9.727171
1223588,-0.1483603,0.13400285,9.739136
1223592,-0.1172525,0.107680865,9.779816
1223597,-0.12443122,0.14357449,9.7176
1223602,-0.09810923,0.16750357,9.748708
1223607,-0.12443122,0.13878867,9.731957
1223611,-0.13160995,0.14357449,9.753493
1223616,-0.15314612,0.12682413,9.746315
1223621,-0.11485959,0.13160995,9.73435
1223626,-0.09571633,0.10289505,9.767851
1223630,-0.105287954,0.14118157,9.722385
1223635,-0.11246668,0.1459674,9.736743
1223640,-0.12443122,0.17946811,9.753493
1223645,-0.1483603,0.12203831,9.7415285
1223649,-0.13878867,0.13878867,9.73435
1223654,-0.1196454,0.15314612,9.743921
1223659,-0.08375178,0.110073775,9.710421
1223664,-0.12203831,0.16750357,9.758279
1223668,-0.15075321,0.12921704,9.755886
1223673,-0.16989647,0.15075321,9.770244
1223678,-0.13400285,0.16032484,9.7176
1223683,-0.1172525,0.12682413,9.710421
1223687,-0.1196454,0.12921704,9.739136
1223692,-0.09093051,0.13400285,9.724778
1223697,-0.13400285,0.12203831,9.712814
1223702,-0.13400285,0.11246668,9.758279
1223706,-0.15075321,0.110073775,9.73435
1223711,-0.14357449,0.09332342,9.7176
1223716,-0.14357449,0.13878867,9.731957
1223721,-0.13160995,0.09571633,9.782208
1223725,-0.110073775,0.12443122,9.679314
1223730,-0.13400285,0.107680865,9.772636
1223735,-0.11246668,0.105287954,9.722385
1223740,-0.13400285,0.13639577,9.751101
1223744,-0.14118157,0.12443122,9.724778
1223749,-0.13400285,0.12921704,9.69367
1223754,-0.1196454,0.1196454,9.7415285
1223759,-0.07896597,0.12682413,9.748708
1223763,-0.11246668,0.15793194,9.763065
1223768,-0.10289505,0.12921704,9.722385
1223773,-0.12682413,0.107680865,9.748708
1223778,-0.14357449,0.13400285,9.70085
1223782,-0.11485959,0.10050214,9.743921
1223787,-0.16271774,0.11246668,9.708028
1223792,-0.09093051,0.110073775,9.736743
1223797,-0.12203831,0.1196454,9.746315
1223801,-0.18425392,0.105287954,9.7176
1223806,-0.12203831,0.110073775,9.681706
1223811,-0.12443122,0.1459674,9.748708
1223816,-0.13878867,0.13160995,9.739136
1223820,-0.12443122,0.13400285,9.722385
1223825,-0.107680865,0.1459674,9.724778
1223830,-0.13400285,0.12443122,9.729565
1223835,-0.1196454,0.12203831,9.703242
1223839,-0.1459674,0.12921704,9.743921
1223844,-0.1483603,0.15075321,9.789387
1223849,-0.11485959,0.11485959,9.7415285
1223854,-0.13400285,0.1483603,9.727171
1223858,-0.13878867,0.14357449,9.722385
1223863,-0.13400285,0.15075321,9.688885
1223868,-0.12682413,0.1483603,9.710421
1223873,-0.16032484,0.13160995,9.746315
1223877,-0.16989647,0.1459674,9.751101
1223882,-0.10289505,0.15075321,9.710421
1223887,-0.13639577,0.15075321,9.703242
1223892,-0.12203831,0.12443122,9.751101
1223896,-0.09571633,0.08135887,9.7176
1223901,-0.107680865,0.110073775,9.758279
1223906,-0.1172525,0.12443122,9.731957
1223911,-0.1196454,0.15314612,9.729565
1223915,-0.14357449,0.1459674,9.722385
1223920,-0.11246668,0.14118157,9.70085
1223925,-0.13639577,0.17946811,9.722385
1223930,-0.12443122,0.12203831,9.753493
1223934,-0.16032484,0.12443122,9.739136
1223939,-0.17468229,0.12682413,9.712814
1223944,-0.088537596,0.14357449,9.763065
1223949,-0.14357449,0.11485959,9.731957
1223953,-0.1459674,0.107680865,9.763065
1223958,-0.10289505,0.12203831,9.760673
1223963,-0.107680865,0.1172525,9.73435
1223968,-0.1172525,0.110073775,9.748708
1223972,-0.09093051,0.16271774,9.765458
1223977,-0.13160995,0.15793194,9.712814
1223982,-0.1196454,0.11485959,9.736743
1223987,-0.13639577,0.13639577,9.746315
1223991,-0.1172525,0.13400285,9.736743
1223996,-0.088537596,0.18903974,9.724778
1224001,-0.14357449,0.13400285,9.7176
1224006,-0.13160995,0.1483603,9.7176
1224010,-0.09571633,0.12203831,9.743921
1224015,-0.14357449,0.1459674,9.729565
1224020,-0.13400285,0.09810923,9.715207
1224025,-0.110073775,0.11485959,9.73435
1224029,-0.13160995,0.16032484,9.7176
1224034,-0.12921704,0.13160995,9.751101
1224039,-0.10289505,0.10050214,9.751101
1224044,-0.09571633,0.110073775,9.727171
1224048,-0.13878867,0.1483603,9.777423
1224053,-0.110073775,0.13160995,9.748708
1224058,-0.10050214,0.10050214,9.748708
1224063,-0.1483603,0.11485959,9.7415285
1224067,-0.14357449,0.13400285,9.719993
1224072,-0.16271774,0.13160995,9.729565
1224077,-0.107680865,0.110073775,9.719993
1224082,-0.12682413,0.105287954,9.703242
1224086,-0.12682413,0.15075321,9.698457
1224091,-0.1196454,0.105287954,9.731957
1224096,-0.12921704,0.15314612,9.6912775
1224101,-0.15075321,0.14118157,9.729565
1224105,-0.07896597,0.1172525,9.777423
1224110,-0.10050214,0.14118157,9.739136
1224115,-0.1459674,0.13160995,9.705635
1224120,-0.1196454,0.13878867,9.753493
1224124,-0.13160995,0.15553902,9.73435
1224129,-0.12443122,0.11246668,9.708028
1224134,-0.13160995,0.12921704,9.753493
1224139,-0.11246668,0.088537596,9.719993
1224143,-0.14357449,0.09571633,9.7415285
1224148,-0.08375178,0.1196454,9.70085
1224153,-0.1483603,0.09093051,9.708028
1224158,-0.12443122,0.13160995,9.739136
1224162,-0.12682413,0.13639577,9.696064
1224167,-0.12921704,0.13878867,9.684099
1224172,-0.13160995,0.16989647,9.755886
1224177,-0.15314612,0.12443122,9.712814
1224181,-0.13160995,0.18425392,9.729565
1224186,-0.09810923,0.13878867,9.696064
1224191,-0.15553902,0.1172525,9.722385
1224196,-0.1172525,0.1172525,9.755886
1224200,-0.15075321,0.13160995,9.686492
1224205,-0.15314612,0.15793194,9.698457
1224210,-0.12443122,0.1172525,9.763065
1224215,-0.14118157,0.13160995,9.727171
1224219,-0.11246668,0.15075321,9.7415285
1224224,-0.11485959,0.13639577,9.731957
1224229,-0.12921704,0.12443122,9.724778
1224234,-0.1483603,0.110073775,9.724778
1224238,-0.1459674,0.09571633,9.722385
1224243,-0.110073775,0.16032484,9.731957
1224248,-0.11485959,0.15075321,9.758279
1224253,-0.12443122,0.12203831,9.703242
1224257,-0.13160995,0.07657306,9.729565
1224262,-0.18903974,0.13639577,9.69367
1224267,-0.13160995,0.16271774,9.7176
1224272,-0.13400285,0.1172525,9.7415285
1224276,-0.10050214,0.12443122,9.688885
1224281,-0.08375178,0.1483603,9.705635
1224286,-0.08614469,0.1196454,9.715207
1224291,-0.09093051,0.13639577,9.715207
1224295,-0.1483603,0.16271774,9.758279
1224300,-0.09571633,0.110073775,9.705635
1224305,-0.09093051,0.12682413,9.710421
1224310,-0.15075321,0.13160995,9.703242
1224314,-0.15075321,0.12203831,9.748708
1224319,-0.12682413,0.16511066,9.724778
1224324,-0.1483603,0.15793194,9.753493
1224329,-0.1196454,0.105287954,9.746315
1224333,-0.15793194,0.110073775,9.708028
1224338,-0.110073775,0.11246668,9.715207
1224343,-0.11485959,0.12921704,9.7176
1224348,-0.12682413,0.12203831,9.708028
1224352,-0.10050214,0.10289505,9.724778
1224357,-0.110073775,0.08614469,9.758279
1224362,-0.105287954,0.15314612,9.755886
1224367,-0.14357449,0.12921704,9.727171
