time,gFx,gFy,gFz
596.683316,-1.0029,0.0481,-0.0435
596.701288,-1.0046,0.0528,-0.0493
596.723427,-1.009,0.0501,-0.0464
596.740717,-1.0115,0.0459,-0.045
596.761392,-1.0075,0.0442,-0.0457
596.781813,-1.0093,0.0464,-0.0476
596.807409,-1.0122,0.0467,-0.0472
596.821717,-1.0107,0.0469,-0.0486
596.841278,-1.0105,0.0432,-0.0493
596.866838,-1.0095,0.0447,-0.0462
596.881841,-1.011,0.0437,-0.0447
596.901034,-1.0056,0.0437,-0.0442
596.924749,-1.0041,0.0496,-0.044
596.940429,-1.0097,0.0464,-0.0462
596.961037,-1.0122,0.0459,-0.0435
596.982954,-1.0129,0.0481,-0.0447
597.000714,-1.009,0.0513,-0.0481
597.022777,-1.0066,0.0486,-0.0511
597.041831,-1.0075,0.0474,-0.0489
597.060873,-1.0137,0.0457,-0.0391
597.080748,-1.0051,0.0428,-0.0406
597.109415,-0.9978,0.0464,-0.0547
597.12101,-1.0141,0.0567,-0.0435
597.140443,-1.019,0.0498,-0.0342
597.161594,-1.0173,0.0474,-0.0511
597.181563,-1.0093,0.0557,-0.0474
597.227275,-1.011,0.0435,-0.0425
597.240561,-1.0105,0.0374,-0.0428
597.261369,-1.009,0.0425,-0.0542
597.281053,-1.0036,0.0525,-0.0579
597.32088,-1.0168,0.0508,-0.0501
597.344226,-1.0124,0.0445,-0.0467
597.361101,-1.0112,0.0437,-0.0484
597.421541,-1.0115,0.0486,-0.0432
597.443201,-1.0127,0.0442,-0.0388
597.461777,-1.0117,0.0452,-0.0386
597.481182,-1.0075,0.0445,-0.042
597.524264,-1.0093,0.0496,-0.0384
597.543256,-1.009,0.0491,-0.0381
597.56308,-1.0097,0.0474,-0.0371
597.581701,-1.0085,0.0484,-0.0332
597.602384,-1.0093,0.0493,-0.033
597.623421,-1.009,0.0501,-0.0313
597.642511,-1.008,0.0486,-0.0325
597.661673,-1.0083,0.0506,-0.0322
597.680786,-1.0071,0.0496,-0.0325
597.700659,-1.0063,0.0498,-0.0347
597.720263,-1.0054,0.0489,-0.0325
597.743669,-1.0095,0.0489,-0.0244
597.761828,-1.0078,0.0464,-0.021
597.781035,-1.0014,0.045,-0.0442
597.800585,-1.0068,0.0498,-0.0305
597.824356,-1.021,0.0472,-0.0144
597.843144,-1.0134,0.0415,-0.034
597.862932,-1.0049,0.0476,-0.0381
597.881384,-1.0078,0.0567,-0.0318
597.901869,-1.0085,0.0467,-0.031
597.921393,-1.0117,0.0337,-0.0283
597.942885,-1.0117,0.0398,-0.0335
597.961451,-1.0068,0.0491,-0.0393
597.981383,-1.0102,0.0557,-0.0379
598.001999,-1.0146,0.0537,-0.0342
598.02049,-1.0151,0.0452,-0.0283
598.041302,-1.0144,0.042,-0.0313
598.066128,-1.0105,0.0489,-0.0271
598.081264,-1.0119,0.0513,-0.0325
598.101817,-1.0102,0.0459,-0.0322
598.123159,-1.0149,0.0423,-0.0327
598.144339,-1.0168,0.0474,-0.031
598.161555,-1.0117,0.052,-0.03
598.181036,-1.0105,0.0513,-0.0332
598.20095,-1.0124,0.0459,-0.0315
598.22081,-1.0139,0.0457,-0.0247
598.243581,-1.0095,0.0481,-0.0249
598.261094,-1.0071,0.0489,-0.0266
598.280914,-1.0075,0.0462,-0.0269
598.301315,-1.01,0.0479,-0.0249
598.322629,-1.0071,0.0457,-0.0254
598.341435,-1.0088,0.0484,-0.0242
598.360679,-1.0078,0.0501,-0.0274
598.381133,-1.0071,0.0498,-0.0332
598.401039,-1.0102,0.0481,-0.0266
598.42103,-1.0122,0.0493,-0.0183
598.441395,-1.0046,0.045,-0.0171
598.460597,-0.9951,0.0447,-0.0352
598.481429,-1.0039,0.0525,-0.0264
598.501434,-1.0171,0.053,-0.0191
598.521549,-1.0144,0.043,-0.0308
598.542819,-1.009,0.0491,-0.034
598.562211,-1.0075,0.0608,-0.0276
598.581825,-1.01,0.0533,-0.0244
598.602516,-1.0171,0.0408,-0.0266
598.62179,-1.0149,0.043,-0.033
598.640926,-1.0054,0.054,-0.0369
598.670618,-1.0041,0.0589,-0.0396
598.681374,-1.0078,0.0542,-0.043
598.702223,-1.0115,0.0464,-0.0381
598.721096,-1.0137,0.0442,-0.0398
598.740758,-1.0112,0.0523,-0.0347
598.782004,-1.0102,0.0486,-0.0357
598.801564,-1.0117,0.0428,-0.0332
598.825262,-1.0117,0.0415,-0.0371
598.841739,-1.0061,0.0459,-0.0413
598.862594,-1.0029,0.0515,-0.0415
598.881169,-1.0007,0.052,-0.041
598.900909,-1.0066,0.0496,-0.034
598.925475,-1.0129,0.0472,-0.033
598.941331,-1.0117,0.0523,-0.0364
598.980441,-1.0056,0.0562,-0.0374
599.001244,-1.0071,0.0547,-0.0313
599.023954,-1.0068,0.0523,-0.0293
599.041542,-1.0093,0.0503,-0.03
599.080736,-1.0073,0.0567,-0.0366
599.100476,-1.0134,0.0557,-0.0222
599.121396,-1.0097,0.0513,-0.0198
599.14196,-1.0032,0.0518,-0.0318
599.162223,-1.0029,0.0562,-0.032
599.181921,-1.0041,0.0564,-0.0325
599.201162,-1.0054,0.055,-0.0381
599.225059,-1.0102,0.0584,-0.0252
599.241981,-1.0085,0.0701,-0.02
599.265837,-0.9992,0.0547,-0.033
599.281033,-1.0068,0.0457,-0.0237
599.301236,-1.0254,0.0537,-0.0257
599.321662,-1.0181,0.0652,-0.0359
599.341295,-0.9975,0.0647,-0.0437
599.361786,-1.0029,0.063,-0.044
599.382421,-1.0139,0.0616,-0.0332
599.400923,-1.0154,0.0591,-0.0391
599.420678,-1.0107,0.0647,-0.0403
599.441393,-1.0107,0.0687,-0.0398
599.461248,-1.0115,0.073,-0.0342
599.482624,-1.01,0.0721,-0.0362
599.501057,-1.0088,0.0711,-0.0357
599.522504,-1.0097,0.0682,-0.0352
599.540909,-1.0117,0.0672,-0.0379
599.565306,-1.0107,0.0679,-0.042
599.581286,-1.0088,0.0708,-0.0357
599.60076,-1.0063,0.0708,-0.0386
599.624687,-1.0066,0.0672,-0.0381
599.641439,-1.0102,0.065,-0.0332
599.661352,-1.0127,0.0655,-0.0296
599.681828,-1.0149,0.0706,-0.0298
599.70071,-1.0097,0.0711,-0.034
599.722189,-1.0078,0.0733,-0.0403
599.741443,-1.0078,0.0733,-0.0384
599.761697,-1.0102,0.0772,-0.0315
599.781196,-1.0058,0.073,-0.0283
599.805107,-0.9978,0.0691,-0.0376
599.820761,-0.9997,0.0772,-0.0359
599.840783,-1.0134,0.0801,-0.0244
599.868185,-1.0166,0.0687,-0.0315
599.881612,-1.009,0.0689,-0.041
599.901434,-1.0107,0.0757,-0.0279
599.921559,-1.0056,0.073,-0.0337
599.941604,-1.0029,0.0643,-0.0305
599.964542,-1.0068,0.0633,-0.0269
599.983711,-1.0078,0.0706,-0.0315
600.002304,-1.009,0.0733,-0.0381
600.020884,-1.0085,0.0735,-0.0396
600.046378,-1.0063,0.0713,-0.0249
600.061147,-1.0093,0.0706,-0.0286
600.081174,-1.011,0.074,-0.0217
600.101069,-1.0137,0.0726,-0.0298
600.1207,-1.0058,0.0669,-0.0332
600.140735,-1.0107,0.0621,-0.0279
600.162142,-1.0088,0.0616,-0.0235
600.181775,-1.0017,0.0645,-0.0271
600.200634,-0.999,0.0662,-0.0335
600.221017,-1.0071,0.065,-0.0354
600.241471,-1.0073,0.0613,-0.032
600.260518,-1.0119,0.0611,-0.0291
600.280887,-1.0207,0.0608,-0.0239
600.301753,-1.0259,0.0616,-0.0232
600.320581,-1.0247,0.0601,-0.03
600.341944,-1.0207,0.0599,-0.0442
600.361545,-1.009,0.0599,-0.0501
600.381173,-0.9961,0.0596,-0.0557
600.400855,-1.0002,0.0596,-0.0508
600.420858,-1.011,0.0669,-0.0396
600.442333,-1.0129,0.0608,-0.0359
600.462051,-1.0027,0.0611,-0.0391
600.481748,-1.0063,0.0687,-0.0308
600.502958,-1.0207,0.0762,-0.0371
600.521852,-1.0276,0.0716,-0.0437
600.541695,-1.0249,0.0765,-0.031
600.56086,-0.9983,0.0845,-0.0467
600.582771,-0.9692,0.0743,-0.0577
600.601192,-0.9697,0.0684,-0.0418
600.621548,-0.9988,0.0779,0.0005
600.642121,-1.0342,0.075,-0.0049
600.661649,-1.0422,0.0574,-0.0322
600.681148,-1.0229,0.0464,-0.0464
600.701122,-1.0044,0.0432,-0.0369
600.721709,-1.0032,0.0484,-0.0425
600.742959,-1.0046,0.0569,-0.0362
600.772304,-0.9968,0.0672,-0.0408
600.780483,-0.997,0.0687,-0.0457
600.800873,-1.0149,0.0667,-0.041
600.820923,-1.0178,0.0665,-0.0569
600.840913,-0.9951,0.0667,-0.086
600.861141,-1.0073,0.0611,-0.002
600.88082,-1.0442,0.0606,-0.011
600.901914,-1.0071,0.0513,-0.0584
600.920491,-0.9968,0.0435,-0.0459
600.941059,-1.0264,0.0435,-0.0205
600.962662,-1.0261,0.0469,-0.0572
600.982747,-0.9931,0.054,-0.0559
601.002525,-0.988,0.0613,-0.0213
601.020742,-1.0154,0.0689,-0.0198
601.04049,-1.0093,0.0679,-0.0496
601.061212,-0.9882,0.063,-0.0611
601.08198,-0.9856,0.0628,-0.0489
601.100897,-0.9995,0.0682,-0.0496
601.121538,-1.009,0.0782,-0.043
601.141413,-1.0122,0.0796,-0.041
601.16181,-1.0061,0.0723,-0.0545
601.182315,-1.0056,0.0667,-0.0542
601.20085,-1.0124,0.0735,-0.0352
601.221335,-1.0102,0.0784,-0.0462
601.241016,-1.0095,0.0682,-0.0601
601.281671,-1.0151,0.0472,-0.0445
601.301578,-1.0154,0.0577,-0.0523
601.32103,-1.0095,0.0662,-0.0621
601.341798,-1.0066,0.0726,-0.0567
601.362144,-1.0075,0.0674,-0.0525
601.38321,-1.0203,0.0647,-0.0496
601.401316,-1.0176,0.0669,-0.0472
601.420842,-1.0097,0.0708,-0.0518
601.441122,-1.0054,0.0699,-0.0469
601.461458,-1.0075,0.0684,-0.0464
601.481002,-1.0097,0.0635,-0.0542
601.502689,-1.0061,0.0616,-0.0591
601.521289,-1.0061,0.0645,-0.0591
601.546286,-1.0085,0.0643,-0.055
601.562624,-1.0044,0.0625,-0.0552
601.580894,-1.0063,0.0618,-0.0591
601.601161,-1.0039,0.0601,-0.0579
601.621004,-1.0058,0.0584,-0.0533
601.641352,-1.0088,0.0652,-0.0528
601.661285,-1.0115,0.0669,-0.0577
601.68309,-1.011,0.0638,-0.0574
601.701431,-1.0097,0.0625,-0.0545
601.727682,-1.0049,0.0608,-0.0476
601.740924,-0.9983,0.0628,-0.0586
601.761137,-0.9995,0.0665,-0.0621
601.782275,-1.0071,0.0684,-0.0611
601.802543,-1.0095,0.0621,-0.0616
601.820757,-1.0019,0.0623,-0.0723
601.846045,-0.9951,0.0726,-0.0603
601.861291,-0.9924,0.0816,-0.065
601.884141,-0.998,0.0752,-0.0672
601.902015,-1.0041,0.0645,-0.0596
601.921721,-1.0017,0.0613,-0.0655
601.94121,-0.9882,0.0662,-0.0782
601.961253,-0.9807,0.0765,-0.0777
601.98109,-0.9829,0.0779,-0.0752
602.001197,-0.9856,0.0743,-0.076
602.020409,-0.9853,0.0711,-0.0745
602.041859,-0.9814,0.0755,-0.0782
602.060981,-0.9709,0.0821,-0.087
602.080727,-0.9611,0.0843,-0.0865
602.100888,-0.9421,0.086,-0.0884
602.121345,-0.9167,0.0892,-0.0923
602.1418,-0.8854,0.0943,-0.098
602.161898,-0.8534,0.0906,-0.0948
602.181353,-0.8224,0.0906,-0.0904
602.200968,-0.807,0.0877,-0.1019
602.22005,-0.8087,0.087,-0.1209
602.241382,-0.8253,0.0767,-0.1295
602.261324,-0.8485,0.0606,-0.1495
602.280316,-0.8781,0.0408,-0.1625
602.301277,-0.9001,0.0362,-0.1908
602.32569,-0.8991,0.0577,-0.2116
602.341393,-0.847,0.0752,-0.1996
602.361587,-0.7723,0.0723,-0.2016
602.38281,-0.7075,0.0618,-0.2463
602.40183,-0.6438,0.0511,-0.2924
602.425615,-0.5932,0.0481,-0.3132
602.441423,-0.5695,0.0364,-0.3408
602.462767,-0.5602,0.0274,-0.3643
602.481024,-0.5651,0.0183,-0.4153
602.501175,-0.5695,0.0156,-0.4732
602.521144,-0.58,0.0183,-0.5451
602.541536,-0.6064,0.03,-0.6496
602.56141,-0.6391,0.045,-0.729
602.580553,-0.6531,0.0579,-0.7706
602.600962,-0.6389,0.0608,-0.7593
602.620848,-0.6176,0.0633,-0.7154
602.641435,-0.6101,0.0638,-0.7034
602.66096,-0.6299,0.0694,-0.7378
602.683363,-0.6675,0.0833,-0.7867
602.700938,-0.6973,0.0901,-0.8197
602.72115,-0.7232,0.0919,-0.8263
602.741681,-0.7481,0.1024,-0.8143
602.761188,-0.7835,0.1324,-0.7845
602.781094,-0.808,0.16,-0.7762
602.806273,-0.817,0.1578,-0.8211
602.820921,-0.8123,0.1339,-0.883
602.841704,-0.8065,0.108,-0.9264
602.866263,-0.7994,0.0972,-0.9567
602.881778,-0.7952,0.0901,-0.9826
602.901391,-0.7869,0.0826,-1.0083
602.92145,-0.7874,0.0743,-1.0366
602.942344,-0.7887,0.0672,-1.0584
602.96121,-0.797,0.0594,-1.0767
602.982415,-0.8172,0.0491,-1.0987
603.000503,-0.8488,0.0352,-1.1114
603.020673,-0.882,0.0239,-1.1163
603.04087,-0.9228,0.0149,-1.1092
603.061526,-0.9768,0.0181,-1.1026
603.082066,-1.0444,0.0254,-1.1133
603.100826,-1.1045,0.0327,-1.1497
603.121162,-1.1439,0.0452,-1.1986
603.141447,-1.1309,0.0442,-1.1832
603.171614,-1.0694,0.0643,-1.0921
603.181084,-0.9983,0.0823,-1.0327
603.201579,-0.9511,0.0897,-1.0078
603.221077,-0.9233,0.087,-0.9948
603.241228,-0.9035,0.0909,-0.9809
603.260628,-0.893,0.0963,-0.9711
603.281428,-0.8693,0.0943,-0.9496
603.300946,-0.8409,0.0779,-0.9167
603.320847,-0.8331,0.073,-0.9086
603.345738,-0.8426,0.0877,-0.9181
603.360822,-0.8314,0.0865,-0.8795
603.380639,-0.7984,0.0589,-0.8253
603.4012,-0.7887,0.0432,-0.8177
603.420788,-0.8111,0.0633,-0.8404
603.445623,-0.8224,0.0711,-0.8053
603.461633,-0.8099,0.0518,-0.7031
603.480724,-0.8172,0.0647,-0.6367
603.500323,-0.8148,0.0992,-0.6284
603.526881,-0.7845,0.1185,-0.612
603.54109,-0.7246,0.1046,-0.5368
603.562715,-0.6655,0.0777,-0.4727
603.580998,-0.6132,0.0542,-0.4366
603.601063,-0.5663,0.0498,-0.4104
603.620977,-0.5192,0.0447,-0.3799
603.641722,-0.474,0.0386,-0.3613
603.66128,-0.43,0.0357,-0.3374
603.683504,-0.4075,0.0325,-0.3408
603.701709,-0.3972,0.0315,-0.3352
603.721558,-0.399,0.0379,-0.3095
603.74096,-0.4102,0.0491,-0.2827
603.761659,-0.4547,0.0601,-0.2912
603.78225,-0.5243,0.063,-0.3093
603.801456,-0.6233,0.0745,-0.2968
603.820925,-0.7322,0.0823,-0.237
603.841809,-0.817,0.0836,-0.1625
603.861097,-0.8966,0.0831,-0.1439
603.880985,-0.9352,0.0728,-0.1268
603.901318,-0.9216,0.0611,-0.085
603.920959,-0.915,0.0503,-0.0369
603.950569,-0.9333,0.0572,-0.0227
603.961228,-0.9861,0.0723,-0.0186
603.981009,-1.0381,0.0782,-0.0115
604.001775,-1.0794,0.0977,-0.0374
604.020258,-1.0899,0.1422,-0.0726
604.039963,-1.0347,0.1654,-0.0733
604.061611,-0.9677,0.1451,-0.0535
604.079929,-0.9418,0.1007,-0.0589
604.100156,-0.9426,0.0567,-0.032
604.120218,-0.9819,0.0379,-0.0024
604.142719,-1.0151,0.0242,-0.0254
604.161034,-1.01,0.0349,-0.0144
604.181851,-0.9978,0.0555,-0.0298
604.200567,-0.997,0.0669,-0.0459
604.2208,-0.9934,0.0748,-0.0469
604.240862,-0.9817,0.0806,-0.0523
604.261473,-0.9689,0.0867,-0.0513
604.28029,-0.9545,0.0831,-0.0447
604.300113,-0.9401,0.0748,-0.0406
604.320466,-0.9137,0.0638,-0.0342
604.340982,-0.8585,0.054,-0.0318
604.360542,-0.7669,0.0445,-0.0472
604.380743,-0.6655,0.0376,-0.0691
604.401743,-0.5773,0.0344,-0.0999
604.420675,-0.5175,0.0359,-0.1229
604.442844,-0.4996,0.0528,-0.1334
604.46055,-0.5202,0.073,-0.1383
604.479886,-0.5869,0.0985,-0.1573
604.500176,-0.7005,0.1085,-0.1823
604.519809,-0.7745,0.0743,-0.1923
604.540137,-0.7808,0.03,-0.2362
604.56027,-0.7662,0.0242,-0.2744
604.580413,-0.7794,0.0518,-0.2599
604.6008,-0.7974,0.0982,-0.238
604.620309,-0.7647,0.1353,-0.2531
604.64032,-0.7085,0.1427,-0.2956
604.666165,-0.6875,0.1307,-0.3257
604.68084,-0.7053,0.0975,-0.3882
604.701215,-0.751,0.0701,-0.4263
604.726979,-0.8268,0.0655,-0.4593
604.741276,-0.9057,0.0599,-0.4754
604.761892,-0.9594,0.0418,-0.4835
604.783177,-0.9707,0.0296,-0.5299
604.801674,-0.9455,0.0252,-0.5915
604.82135,-0.9233,0.0349,-0.646
604.842033,-0.9216,0.0454,-0.6692
604.862899,-0.9245,0.0638,-0.6484
604.880527,-0.9169,0.0823,-0.6259
604.905189,-0.9084,0.0994,-0.6462
604.921126,-0.9382,0.1192,-0.7034
604.94078,-0.9865,0.1212,-0.7471
604.962369,-1.0244,0.1114,-0.7454
604.980377,-1.0549,0.0894,-0.7542
605.000712,-1.0767,0.0613,-0.7989
605.023997,-1.0894,0.0279,-0.8607
605.040088,-1.108,0.0156,-0.9037
605.061004,-1.1495,0.0217,-0.9252
605.082644,-1.1942,0.0413,-0.9323
605.100951,-1.234,0.0684,-0.9423
605.120529,-1.2687,0.0796,-0.9462
605.141416,-1.3129,0.0862,-0.9475
605.162366,-1.3508,0.0958,-0.9496
605.18173,-1.3794,0.0965,-0.9431
605.205903,-1.3811,0.0684,-0.9176
605.220713,-1.3208,0.0342,-0.8566
605.245799,-1.233,-0.0037,-0.8378
605.261757,-1.1644,-0.0137,-0.8324
605.281124,-1.1136,-0.0086,-0.7811
605.301121,-1.0852,0.0154,-0.7442
605.321008,-1.073,0.0445,-0.7134
605.341874,-1.0593,0.0638,-0.6807
605.36261,-1.0374,0.0792,-0.6506
605.381783,-1.0112,0.0838,-0.6426
605.400878,-0.978,0.0704,-0.6362
605.420511,-0.9465,0.0435,-0.6203
605.440468,-0.9343,0.0137,-0.5983
605.461274,-0.936,0.0078,-0.5903
605.480715,-0.9482,0.0132,-0.5761
605.502156,-0.9521,0.0288,-0.5632
605.520614,-0.9455,0.0428,-0.5522
605.54108,-0.9365,0.0476,-0.5524
605.567433,-0.9147,0.0442,-0.5312
605.581551,-0.8808,0.0401,-0.461
605.600525,-0.861,0.0584,-0.4258
605.624937,-0.8742,0.0787,-0.4393
605.641681,-0.8473,0.0511,-0.4097
605.663513,-0.7923,0.0164,-0.3723
605.689558,-0.7652,0.0081,-0.3684
605.701817,-0.7549,0.0403,-0.3501
605.721092,-0.732,0.0821,-0.2978
605.740542,-0.6677,0.0816,-0.2421
605.761205,-0.593,0.0359,-0.2167
605.780696,-0.5319,-0.0039,-0.2365
605.80082,-0.4942,0.0015,-0.2509
605.82083,-0.4796,0.0349,-0.2372
605.839715,-0.4984,0.0425,-0.1957
605.86297,-0.5434,0.0274,-0.1581
605.881949,-0.5954,0.0493,-0.1268
605.901455,-0.6281,0.0672,-0.1268
605.921783,-0.6572,0.0484,-0.1417
605.940885,-0.7305,0.0269,-0.1014
605.961773,-0.8319,0.0195,-0.0493
605.981266,-0.9362,0.0337,-0.0506
605.999725,-1.0181,0.0552,-0.1077
606.020211,-1.0071,0.0633,-0.0821
606.043488,-0.9179,0.0643,0.0147
606.060579,-0.8969,0.0792,0.0024
606.080993,-0.9242,0.0779,-0.0227
606.100507,-0.9572,0.064,0.0161
606.120368,-1.011,0.0672,0.0264
606.140953,-1.076,0.0928,-0.0239
606.161931,-1.0862,0.1239,-0.0574
606.18044,-1.0369,0.1024,-0.0313
606.202025,-1.0014,0.0486,-0.032
606.221004,-1.0017,0.0061,-0.0332
606.240502,-1.0134,-0.002,-0.031
606.26066,-1.0249,0.0198,-0.0213
606.280906,-1.0295,0.0547,-0.0149
606.300818,-1.029,0.0901,-0.0156
606.321087,-1.0151,0.1051,-0.0064
606.340802,-0.9968,0.1004,0.0064
606.363713,-0.9765,0.088,-0.0044
606.380564,-0.9616,0.0777,-0.01
606.40131,-0.9677,0.0738,-0.0051
606.421263,-0.9936,0.0792,0.0154
606.441174,-1.0022,0.0757,0.0217
606.464074,-0.9768,0.0728,-0.0083
606.481643,-0.9343,0.077,-0.0076
606.500537,-0.8722,0.0836,0.0183
606.522052,-0.7791,0.0774,0.0149
606.540864,-0.6633,0.0689,-0.0059
606.562327,-0.5544,0.0608,-0.0293
606.580887,-0.4688,0.0491,-0.0425
606.600781,-0.4312,0.0308,-0.0613
606.62026,-0.4363,0.0176,-0.0921
606.642109,-0.4996,0.0171,-0.14
606.660707,-0.6101,0.0237,-0.1832
606.680803,-0.7242,0.0357,-0.2089
606.700723,-0.8419,0.0474,-0.2179
606.721171,-0.9272,0.074,-0.2025
606.740506,-0.8815,0.1151,-0.214
606.767386,-0.7562,0.1156,-0.2739
606.780931,-0.6924,0.0987,-0.3112
606.800496,-0.7273,0.0848,-0.3352
606.821051,-0.8148,0.0931,-0.3379
606.841211,-0.8468,0.1273,-0.3621
606.864382,-0.8534,0.117,-0.4178
606.88095,-0.8974,0.0838,-0.4603
606.900664,-0.9597,0.0562,-0.4827
606.920692,-0.9895,0.0557,-0.4864
606.941159,-0.9624,0.0564,-0.4957
606.961725,-0.913,0.0447,-0.5431
606.981328,-0.904,0.0381,-0.5847
607.000893,-0.9409,0.0501,-0.6027
607.020706,-0.9751,0.0789,-0.5844
607.040482,-0.979,0.0997,-0.6042
607.061208,-0.9628,0.0862,-0.6411
607.081157,-0.956,0.0586,-0.6941
607.101599,-0.9665,0.055,-0.6968
607.122205,-0.9839,0.0603,-0.6809
607.140571,-1.0058,0.0633,-0.698
607.161241,-1.0229,0.0655,-0.7251
607.182665,-1.0256,0.055,-0.7317
607.200766,-1.0242,0.0401,-0.742
607.221595,-1.0256,0.0318,-0.7728
607.241753,-1.0567,0.0425,-0.7987
607.263638,-1.1148,0.0591,-0.8001
607.280459,-1.1695,0.0745,-0.8199
607.301331,-1.2233,0.0855,-0.8641
607.321206,-1.2848,0.0779,-0.901
607.34086,-1.3606,0.0777,-0.9308
607.366582,-1.437,0.0821,-0.9606
607.380895,-1.4815,0.0945,-0.9636
607.400918,-1.437,0.096,-0.9299
607.425737,-1.3229,0.0828,-0.8595
607.441096,-1.2382,0.0743,-0.8341
607.462516,-1.1747,0.0748,-0.8092
607.481241,-1.1224,0.0843,-0.7642
607.501064,-1.0713,0.0906,-0.6907
607.527097,-1.0286,0.1014,-0.6479
607.548332,-1.0024,0.098,-0.6394
607.562634,-0.9983,0.0723,-0.644
607.58067,-1.0019,0.0472,-0.6548
607.601029,-0.9907,0.0315,-0.6492
607.623937,-0.9675,0.0291,-0.6279
607.640508,-0.9413,0.0525,-0.6088
607.663019,-0.9172,0.077,-0.604
607.680871,-0.9008,0.065,-0.5839
607.701558,-0.8915,0.0474,-0.5534
607.724132,-0.8937,0.0818,-0.5121
607.740457,-0.8932,0.127,-0.5011
607.763296,-0.872,0.1126,-0.4891
607.780529,-0.8326,0.0687,-0.438
607.800786,-0.8324,0.0745,-0.4156
607.824614,-0.8551,0.1214,-0.4219
607.842177,-0.8571,0.1349,-0.4041
607.862218,-0.8094,0.1202,-0.3569
607.880759,-0.7566,0.0938,-0.3347
607.900459,-0.7019,0.0662,-0.331
607.922709,-0.6631,0.043,-0.3232
607.940575,-0.6328,0.0215,-0.2954
607.968463,-0.6181,0.0569,-0.2712
607.981426,-0.6025,0.087,-0.256
608.000628,-0.5742,0.0789,-0.2436
608.020921,-0.5592,0.0425,-0.2216
608.040877,-0.581,0.0279,-0.2003
608.060761,-0.6184,0.0518,-0.1769
608.081632,-0.6421,0.0691,-0.1632
608.101585,-0.657,0.0733,-0.152
608.121343,-0.6794,0.0836,-0.1473
608.143209,-0.731,0.1175,-0.1454
608.161905,-0.8077,0.13,-0.1417
608.180921,-0.9057,0.1361,-0.1173
608.201784,-0.9787,0.1148,-0.077
608.220526,-0.9687,0.0777,-0.0454
608.240981,-0.9247,0.0503,-0.0669
608.261834,-0.9345,0.0501,-0.0665
608.280992,-0.9631,0.0657,-0.0244
608.301287,-0.9587,0.0828,0.0178
608.321161,-0.9272,0.0838,0.0022
608.342495,-0.9272,0.0987,-0.0486
608.361051,-0.9909,0.1312,-0.0418
608.380819,-1.0637,0.1461,-0.0195
608.401079,-1.1016,0.1244,-0.0259
608.421891,-1.0593,0.0867,-0.0352
608.440538,-0.9941,0.0694,-0.0574
608.462572,-0.9614,0.0777,-0.0804
608.48019,-0.9765,0.0919,-0.0652
608.500919,-0.997,0.0752,-0.0445
608.521059,-1.0249,0.0567,-0.0322
608.540235,-1.0496,0.0623,-0.0156
608.570743,-1.0523,0.0787,-0.0176
608.580938,-1.0188,0.0884,-0.0379
608.600858,-0.9858,0.0906,-0.0349
608.620782,-0.9775,0.0985,-0.0144
608.643125,-0.9792,0.0977,0.0115
608.660426,-0.9668,0.1031,0.0139
608.68264,-0.9284,0.1019,0.0046
608.700795,-0.8798,0.0914,0.0064
608.721788,-0.8436,0.077,0.0164
608.746467,-0.8048,0.0684,0.0169
608.761245,-0.7459,0.0677,0.0181
608.780827,-0.667,0.0713,0.0056
608.801627,-0.5981,0.0826,-0.0159
608.821221,-0.549,0.0985,-0.0601
608.844346,-0.5355,0.1026,-0.0713
608.861409,-0.5651,0.0662,-0.0354
608.880634,-0.6035,0.0357,-0.0364
608.900495,-0.5964,0.0046,-0.1156
608.927507,-0.5886,-0.0034,-0.1937
608.943912,-0.6455,0.0164,-0.1859
608.961303,-0.7742,0.0616,-0.1669
608.985569,-0.8312,0.1185,-0.1793
609.00031,-0.8165,0.1647,-0.2861
609.024529,-0.8138,0.172,-0.3376
609.040177,-0.8639,0.1368,-0.2934
609.060672,-0.9496,0.0965,-0.2485
609.080274,-0.9567,0.0911,-0.2665
609.101039,-0.8776,0.0831,-0.3462
609.121611,-0.8519,0.0772,-0.397
609.140866,-0.9081,0.0855,-0.3987
609.167244,-0.9653,0.1121,-0.4002
609.181025,-0.9709,0.1231,-0.4439
609.201304,-0.9492,0.1085,-0.5057
609.223723,-0.9565,0.0909,-0.5592
609.242636,-0.9882,0.0823,-0.5734
609.261752,-1.011,0.0809,-0.5649
609.280507,-1.0007,0.0743,-0.5619
609.301454,-0.9626,0.0677,-0.5873
609.320807,-0.9445,0.0618,-0.6245
609.342147,-0.9755,0.0745,-0.6626
609.362884,-1.0374,0.0931,-0.6741
609.381295,-1.0821,0.0945,-0.6958
609.402881,-1.0865,0.0811,-0.7198
609.42198,-1.0794,0.0704,-0.7496
609.441093,-1.0806,0.0755,-0.7889
609.465548,-1.1036,0.0926,-0.8211
609.480245,-1.148,0.1138,-0.8282
609.50083,-1.2111,0.1273,-0.8417
609.520621,-1.2841,0.1361,-0.8717
609.543484,-1.3874,0.1583,-0.8908
609.560801,-1.5199,0.1842,-0.8637
609.581355,-1.6208,0.1945,-0.8436
609.601439,-1.5905,0.1876,-0.8419
609.620674,-1.4204,0.1847,-0.7564
609.642285,-1.244,0.173,-0.7381
609.661148,-1.1251,0.1512,-0.7293
609.68042,-1.0593,0.1405,-0.7053
609.700987,-1.0225,0.1539,-0.6579
609.723575,-0.958,0.1561,-0.5935
