time,gFx,gFy,gFz
151.593562,0.0029,-0.0103,1.0032
151.613785,0.0037,-0.0086,1.0071
151.822277,0.0032,-0.0093,1.0058
151.833106,0.0034,-0.0086,1.0056
151.874168,0.002,-0.0071,1.0056
151.914299,0.0046,-0.0088,1.0051
151.973143,0.0037,-0.0095,1.0049
152.213643,0,-0.0073,1.0054
152.313484,-0.0002,-0.0068,1.0063
152.397269,0.0024,-0.0086,1.0049
152.41994,0.0002,-0.009,1.0078
152.452861,0.0039,-0.0103,1.0058
152.491681,0.001,-0.0093,1.0088
152.600567,0.002,-0.0064,1.0068
152.653186,0.0017,-0.0071,1.0041
152.69338,0.0017,-0.01,1.0032
152.733095,0.0015,-0.0071,1.0044
152.932355,-0.0005,-0.0064,1.0049
152.991685,0.0024,-0.0103,1.0056
153.112612,0.0015,-0.009,1.0093
153.153778,0.0034,-0.0076,1.0049
153.172502,0.0012,-0.0076,1.0044
153.272094,0.0015,-0.0076,1.0061
153.313019,-0.0024,-0.0073,1.0056
153.33227,0.0032,-0.009,1.0075
153.352433,0,-0.0098,1.0039
153.51238,0.0005,-0.0071,1.0063
153.632266,-0.0002,-0.0107,1.0046
153.652397,0.0012,-0.0076,1.0034
153.692539,0.0034,-0.0098,1.0056
153.713018,0.0017,-0.0061,1.0063
153.812836,0.0027,-0.0078,1.0054
153.872313,0.0039,-0.011,1.0063
153.932872,0.0022,-0.0073,1.0049
153.992277,0.0022,-0.009,1.0078
154.052091,-0.0007,-0.0076,1.0044
154.172024,0.001,-0.009,1.0085
154.213352,0.0022,-0.01,1.0051
154.232897,0.0015,-0.0066,1.0051
154.312654,-0.001,-0.0098,1.0046
154.372493,0.0024,-0.0086,1.0073
154.532439,0.0027,-0.0107,1.0054
154.591943,0,-0.0081,1.0041
154.713267,0.002,-0.0107,1.0054
154.752965,0.0029,-0.0071,1.0054
154.792393,0.0015,-0.0112,1.0056
154.852369,-0.0002,-0.0081,1.0029
154.934299,0.0034,-0.0076,1.0058
154.952817,0.0039,-0.0105,1.0063
155.052407,0.0044,-0.0095,1.0078
155.071945,0,-0.0098,1.0044
155.152726,0,-0.0107,1.0071
155.173227,0.0002,-0.009,1.0075
155.213124,-0.001,-0.009,1.0058
155.2516,0.0037,-0.009,1.0066
155.552085,0.0002,-0.0068,1.0068
155.572764,0.001,-0.0112,1.0078
155.672074,0.0012,-0.0105,1.0044
155.692431,0.0046,-0.0088,1.0068
155.732824,0.0017,-0.0107,1.0044
155.792285,0.002,-0.0086,1.0083
155.833408,0.002,-0.0081,1.0085
155.931982,0.0012,-0.0059,1.0046
155.95184,0.001,-0.0073,1.0068
155.973634,0.0007,-0.0073,1.0034
155.992341,0.0002,-0.0056,1.0058
156.031757,-0.0012,-0.0098,1.0068
156.092253,-0.0002,-0.0098,1.0046
156.192808,0.002,-0.0086,1.0049
156.212485,0,-0.0078,1.0032
156.273619,0.0022,-0.0066,1.0073
156.353004,0.0034,-0.0093,1.0073
156.39164,0.0024,-0.0066,1.0049
156.45209,0.001,-0.0093,1.0078
156.552262,0.001,-0.011,1.0071
156.772711,-0.0002,-0.0098,1.0088
156.852015,0.0007,-0.012,1.0095
156.871986,0.0017,-0.0088,1.0083
156.917472,-0.0005,-0.0105,1.0041
156.952253,0.0012,-0.0088,1.0044
157.036286,0.0012,-0.0086,1.0063
157.071972,0.002,-0.0107,1.0063
157.092428,-0.002,-0.0076,1.0049
157.132766,0.0024,-0.0068,1.0068
157.171737,-0.0005,-0.0093,1.0041
157.191742,0.0017,-0.0073,1.0063
157.313013,0.0005,-0.0071,1.0046
157.333495,0.0022,-0.009,1.0073
157.414481,0.0039,-0.009,1.0075
157.51719,0.0029,-0.0105,1.0061
157.552167,0.0002,-0.0076,1.0073
157.591202,0.0007,-0.01,1.0068
157.634636,0.0012,-0.0107,1.0051
157.774403,-0.0005,-0.0105,1.0075
157.820515,0.0032,-0.0098,1.0041
157.952462,-0.0007,-0.0086,1.0063
157.992139,-0.0002,-0.0076,1.0078
158.137131,0.0024,-0.0105,1.0056
158.19171,0.0017,-0.0088,1.0088
158.292592,0.002,-0.0086,1.0078
158.412152,0.0005,-0.0086,1.0054
158.492587,-0.0005,-0.0086,1.0066
158.512771,0.0022,-0.0105,1.0046
158.59455,-0.0005,-0.0093,1.0066
158.612535,-0.0005,-0.0095,1.0073
158.732412,0.0042,-0.0086,1.0056
158.775903,-0.0012,-0.0107,1.0056
158.835174,0.0034,-0.0071,1.0075
158.872486,0.0024,-0.0088,1.009
158.892736,0,-0.0054,1.0056
158.971884,0.0015,-0.01,1.0044
159.03136,0.0029,-0.0078,1.0058
159.112867,0.0012,-0.0078,1.0049
159.152366,-0.001,-0.0083,1.0078
159.231018,0.0002,-0.0086,1.0051
159.255258,0.002,-0.01,1.0063
159.372127,0.002,-0.0093,1.0085
159.41409,0.0032,-0.0105,1.0063
159.711918,0.0027,-0.0095,1.0049
159.731922,0,-0.0061,1.0039
159.754501,0.0027,-0.0095,1.0068
159.917793,0.0015,-0.0068,1.0066
159.977686,0.0012,-0.0073,1.0039
160.053507,0.0007,-0.0098,1.0071
160.072308,0.0012,-0.0078,1.0036
160.151847,0.0044,-0.0086,1.0066
160.192048,-0.0007,-0.0088,1.0066
160.251675,0.001,-0.0098,1.0041
160.272656,-0.002,-0.009,1.0063
160.397558,0.0034,-0.0071,1.0041
160.411723,0.0022,-0.0078,1.0046
160.432112,0.0039,-0.0088,1.0041
160.471228,0.002,-0.0093,1.0036
160.512919,0.0002,-0.011,1.0054
160.632403,-0.0002,-0.0076,1.0058
160.672632,0,-0.0088,1.0056
160.772325,0.0022,-0.0076,1.008
160.792333,0.0017,-0.0073,1.0049
160.833209,-0.0002,-0.0073,1.0071
160.873126,0.0027,-0.01,1.0063
160.891979,0.0029,-0.0098,1.0068
161.119983,0.0017,-0.0061,1.0061
161.132005,0.0012,-0.0071,1.0071
161.192202,0.0007,-0.011,1.0071
161.272227,0.0005,-0.0078,1.0056
161.412774,-0.001,-0.0083,1.0036
161.471566,0.0027,-0.0098,1.0066
161.492127,0.0007,-0.0073,1.0039
161.513006,0.0017,-0.0088,1.0046
161.57235,0.0015,-0.009,1.0046
161.63179,0.0012,-0.0103,1.0046
161.717644,0.001,-0.01,1.0056
161.872079,0.0024,-0.0098,1.0083
161.932343,-0.001,-0.0071,1.0058
162.03151,0.0029,-0.0076,1.0054
162.052892,0.0005,-0.0083,1.0083
162.072589,0.0022,-0.009,1.009
162.172362,0.0027,-0.0068,1.0061
162.198901,0.0012,-0.0071,1.0054
162.232875,-0.0005,-0.0093,1.0063
162.323572,0.001,-0.0083,1.009
162.331917,0,-0.0081,1.0039
162.454118,0.002,-0.0073,1.0056
162.471733,0.0007,-0.0081,1.0039
162.532143,0.0034,-0.0086,1.0054
162.633636,0.0007,-0.009,1.0039
162.751593,0.002,-0.009,1.0075
162.951839,0.0022,-0.0107,1.0044
162.992158,0.0029,-0.0076,1.0044
163.012679,0.0027,-0.0105,1.0073
163.039125,0.0015,-0.0095,1.0036
163.072307,0.0002,-0.0073,1.0051
163.152546,0.0022,-0.01,1.0063
163.212762,0.0015,-0.0088,1.0039
163.231645,0.0037,-0.0103,1.0034
163.317661,0.001,-0.0103,1.0073
163.372706,0.0027,-0.0095,1.0044
163.552402,0.001,-0.0103,1.0058
163.734941,0.0015,-0.0068,1.0049
163.75674,0.0024,-0.0117,1.0071
163.875881,0.002,-0.0076,1.0041
163.892308,0.0022,-0.0093,1.0046
164.0142,0,-0.0095,1.0049
164.03183,0.0012,-0.0107,1.0068
164.092354,0.0007,-0.0098,1.0044
164.231809,0.0017,-0.0073,1.0032
164.252037,0.0002,-0.0081,1.0054
164.27276,0.0022,-0.0103,1.0051
164.293384,0.002,-0.0068,1.0058
164.351846,0.0022,-0.0076,1.0046
164.430875,0,-0.0095,1.0039
164.512344,0.002,-0.0112,1.0066
164.531844,0.0032,-0.01,1.0068
164.718277,-0.0005,-0.009,1.0063
164.732207,0.0017,-0.0083,1.0071
164.772667,0.0037,-0.0095,1.0063
164.792017,0.0007,-0.0105,1.0068
164.892367,-0.0007,-0.0086,1.0054
164.991994,0.002,-0.0068,1.0078
165.017594,0.0002,-0.011,1.0058
165.052129,0.0002,-0.0086,1.0056
165.132293,0.0012,-0.0061,1.0054
165.151889,0.0005,-0.0076,1.0073
165.252475,0.002,-0.0068,1.0061
165.2921,0.0049,-0.0105,1.0061
165.31991,0.0002,-0.0076,1.0075
165.352022,-0.0005,-0.0093,1.0036
165.451067,0.0005,-0.0105,1.0056
165.571546,0.0024,-0.0095,1.0056
165.631611,-0.001,-0.0098,1.0029
165.651851,0.0002,-0.0086,1.0085
165.798647,0.0022,-0.0098,1.0068
165.812505,0.0007,-0.01,1.0046
165.919509,0.0029,-0.01,1.0078
166.033688,0.0005,-0.0088,1.0041
166.051008,0.0015,-0.0098,1.0051
166.134,0.0022,-0.0103,1.0061
166.352308,-0.001,-0.0076,1.0061
166.411775,0.0034,-0.0086,1.0051
166.437138,0.0015,-0.0088,1.0088
166.531851,-0.0012,-0.0068,1.0054
166.697873,-0.0005,-0.01,1.0049
166.732942,0.0039,-0.0078,1.0044
166.793337,0.0024,-0.0093,1.0027
166.815179,0,-0.0068,1.0051
166.831314,0.0002,-0.0105,1.0085
166.871844,-0.0007,-0.0068,1.0075
166.912696,0.0002,-0.0098,1.0073
166.951549,0.002,-0.0088,1.0088
167.03227,-0.001,-0.0081,1.0078
167.055516,0.0005,-0.0061,1.0061
167.112667,0.0017,-0.0105,1.0046
167.15097,0.0034,-0.0088,1.0054
167.372171,0.0032,-0.0078,1.0054
167.431391,0,-0.0086,1.0049
167.5134,0.0002,-0.0081,1.0058
167.631565,-0.002,-0.0098,1.0036
167.671821,0,-0.0076,1.0054
167.691353,0.0007,-0.0076,1.0044
167.751973,0.0022,-0.0078,1.0073
167.791452,0.0005,-0.0068,1.0049
167.931279,0.0034,-0.0103,1.0066
167.991175,0.0039,-0.0088,1.0061
168.0322,0.0007,-0.0066,1.0061
168.151367,0.0046,-0.0098,1.0073
168.252029,0.002,-0.0088,1.0046
168.271484,0.0027,-0.0088,1.0039
168.351591,-0.0012,-0.0086,1.0041
168.391234,0.0015,-0.0073,1.0039
168.434238,0.0002,-0.0088,1.0058
168.591567,0.002,-0.0086,1.0088
168.672078,0.0015,-0.0105,1.0068
168.732776,0,-0.0086,1.0073
168.751502,-0.001,-0.0081,1.0068
168.792453,0.0007,-0.0061,1.0063
168.831945,0.0024,-0.0068,1.0063
169.071917,0.0022,-0.011,1.0049
169.112037,-0.0007,-0.0071,1.0056
169.231324,-0.0012,-0.0066,1.0046
169.372131,0.0034,-0.0098,1.0051
169.43265,0.0022,-0.0081,1.0066
169.55106,-0.0005,-0.0095,1.0056
169.672106,0.0005,-0.0076,1.0046
169.771776,0.0017,-0.01,1.008
169.872393,0.0044,-0.0073,1.0075
169.994889,-0.0005,-0.0066,1.0068
170.131951,0.0032,-0.0086,1.0063
170.171929,0.0032,-0.0093,1.0073
170.191841,0,-0.0076,1.0039
170.252058,0.0039,-0.0103,1.0075
170.27191,0.0005,-0.0088,1.0054
170.292197,0.0005,-0.0073,1.0051
170.351944,0.0044,-0.0088,1.0054
170.391479,0.0024,-0.0078,1.0046
170.512354,0.0002,-0.0078,1.0049
170.532336,0.0027,-0.0088,1.0083
170.672058,-0.0005,-0.0064,1.0063
170.733548,-0.0005,-0.0103,1.0071
170.776807,-0.001,-0.0088,1.0049
170.812229,-0.0002,-0.0054,1.0041
170.832266,0.0017,-0.0098,1.0049
170.991511,0.0015,-0.011,1.0073
171.071222,0.0022,-0.0066,1.0041
171.196563,0.0027,-0.0115,1.0071
171.313101,0.0029,-0.0071,1.0075
171.331938,0.0012,-0.0066,1.0054
171.351817,0.0015,-0.0117,1.0058
171.434951,-0.0017,-0.0078,1.0054
171.471138,0.0022,-0.0088,1.0032
171.495291,0.0029,-0.0076,1.0058
171.511847,0.0034,-0.0088,1.0061
171.69105,0,-0.0081,1.0049
171.751302,0.0037,-0.0086,1.0058
171.831356,0.0005,-0.0081,1.0046
171.891697,0.001,-0.0086,1.0088
171.911969,0.0005,-0.0105,1.0063
172.050807,-0.0002,-0.0083,1.0075
172.071481,0.0044,-0.0093,1.0073
172.091681,0.0005,-0.01,1.0044
172.11182,0.0032,-0.0093,1.0051
172.1578,0.0029,-0.0112,1.0054
172.232022,0.0015,-0.0073,1.0071
172.25173,0.001,-0.0056,1.0068
172.272838,0.002,-0.0073,1.0051
172.293536,0.0015,-0.0103,1.0073
172.458605,0.002,-0.011,1.0071
172.611383,0.002,-0.0073,1.0054
172.63147,0.0039,-0.0095,1.0058
172.672131,0.0012,-0.01,1.0041
172.692569,-0.0005,-0.0088,1.0056
173.091337,0.0017,-0.0073,1.0039
173.116121,0.0029,-0.0093,1.0071
173.132228,0.0029,-0.0071,1.0078
173.152039,0.0024,-0.0064,1.0056
173.292219,0.002,-0.0064,1.0041
173.475352,0.001,-0.011,1.0039
173.531932,-0.0002,-0.0073,1.0049
173.572221,-0.0002,-0.011,1.0056
173.672212,-0.001,-0.0105,1.0039
173.716811,0.0024,-0.0059,1.0061
173.772341,0.0032,-0.0064,1.0063
173.851798,0,-0.0081,1.0083
173.992029,0,-0.0071,1.0075
174.05108,0.0027,-0.0076,1.0075
174.111115,0.001,-0.0081,1.0039
174.171384,0.0027,-0.0093,1.0068
174.211418,0.0007,-0.0093,1.0063
174.27452,0.0012,-0.0112,1.0071
174.410994,0.002,-0.0083,1.0075
174.551648,-0.0012,-0.0071,1.0063
174.615204,0.0022,-0.0088,1.0049
174.67272,0.0029,-0.011,1.0051
174.711091,0.0017,-0.0103,1.0049
174.732351,0.0039,-0.009,1.0049
174.811251,-0.0015,-0.0093,1.0061
174.831847,0.0022,-0.0095,1.0049
174.850931,0.001,-0.0073,1.0071
174.950316,-0.0007,-0.0068,1.0063
174.990943,0.0005,-0.0083,1.0041
175.031681,-0.0002,-0.0081,1.0075
175.132256,0.0002,-0.01,1.0058
175.230493,0.0022,-0.0093,1.0073
175.271006,0.002,-0.0088,1.008
175.290736,0,-0.0071,1.0063
175.371714,0.0007,-0.01,1.0078
175.470297,0.0029,-0.0078,1.008
175.571015,0.0042,-0.0095,1.0046
175.671091,0.0037,-0.0098,1.0061
175.711321,0.0015,-0.011,1.0049
175.730936,0.0029,-0.0086,1.0049
175.889934,0.0015,-0.0093,1.0039
175.910715,-0.001,-0.0098,1.0041
175.989768,-0.0005,-0.0066,1.0058
176.009607,0.0005,-0.0088,1.0046
176.030622,0.0029,-0.0098,1.0071
176.149407,0.0029,-0.0103,1.0071
176.389997,0.0017,-0.0071,1.0071
176.414866,0.0032,-0.0081,1.0051
176.471593,0.0027,-0.0105,1.0066
176.530258,0.0042,-0.0078,1.0049
176.549857,0.0024,-0.0083,1.0041
176.590285,0.002,-0.0105,1.0046
176.653984,0.002,-0.0076,1.0073
176.669669,0.0015,-0.0073,1.0061
176.714902,0.0037,-0.0081,1.0058
176.730115,0.002,-0.0105,1.0061
176.749878,-0.0002,-0.0078,1.0044
176.790678,0.0027,-0.0098,1.0061
176.830099,0.0024,-0.0095,1.0044
176.929039,0.0029,-0.0078,1.0056
176.99026,0.0002,-0.0083,1.0058
177.028732,0.0012,-0.0076,1.0066
177.049201,0.0024,-0.0105,1.0051
177.069893,0.0002,-0.0098,1.0044
177.149354,0.0002,-0.0076,1.0032
177.194077,0.0012,-0.0068,1.0041
177.21031,0.0032,-0.0083,1.0056
177.269278,0.0002,-0.0088,1.0061
177.290088,0.0044,-0.0086,1.0054
177.349749,0.0042,-0.0081,1.0066
177.369284,-0.0007,-0.0095,1.0046
177.530793,0.0015,-0.0064,1.0066
177.549984,0.0027,-0.0081,1.0071
177.869492,-0.0017,-0.0088,1.0044
177.892024,0.0027,-0.01,1.008
177.915321,0.0002,-0.0064,1.0056
178.037029,0.0034,-0.0073,1.0061
178.129665,0.0032,-0.0095,1.0073
178.217007,0.0015,-0.0098,1.0039
178.333722,0.0005,-0.0071,1.0071
178.469228,0,-0.0078,1.0044
178.529974,0.0017,-0.011,1.0046
178.669286,0.0022,-0.009,1.0085
178.878462,-0.0002,-0.0073,1.0068
178.949397,0.0017,-0.01,1.0046
179.009765,0,-0.0086,1.0044
179.251606,0.0029,-0.0095,1.0039
179.2699,0.002,-0.0086,1.0041
179.452047,0.0051,-0.0103,1.0049
179.571706,0.002,-0.0083,1.0046
179.609732,0.0012,-0.0105,1.0075
179.689097,0.0029,-0.0081,1.0071
179.74947,0.0024,-0.0071,1.0039
179.810579,0.0005,-0.0081,1.0041
179.849674,0.0037,-0.0078,1.0068
179.909947,-0.0002,-0.01,1.0066
179.929649,0.0007,-0.0086,1.0029
179.95009,0.0037,-0.0076,1.0058
179.989464,0.0032,-0.0076,1.008
180.015134,-0.0007,-0.0054,1.0034
180.029185,0.0015,-0.0081,1.0083
180.169385,0.0032,-0.0081,1.0058
180.249467,0.0027,-0.0071,1.0058
180.316008,-0.0005,-0.0064,1.0051
180.349723,0.0039,-0.0078,1.0036
180.38959,-0.0015,-0.0083,1.0068
180.409689,0.0022,-0.0071,1.0056
180.435093,0.001,-0.011,1.0063
180.50921,0.0015,-0.0076,1.0029
180.528631,-0.0005,-0.0088,1.0063
180.568596,0.0037,-0.0081,1.0088
180.588451,0.001,-0.0066,1.0032
180.613344,0.0032,-0.0071,1.0036
180.648165,0.0015,-0.01,1.0088
180.70908,0.0012,-0.0093,1.0041
180.849628,0.0002,-0.0064,1.0046
180.869276,0,-0.0105,1.0066
180.972707,0.0002,-0.0098,1.0034
180.988092,0.001,-0.009,1.0088
181.008582,0.002,-0.0083,1.01
181.033719,-0.0005,-0.0098,0.9907
181.048716,-0.0007,-0.0076,0.9897
181.068205,0.0032,-0.0117,1.0151
181.089137,0.0024,-0.0095,1.0161
181.109564,0.0012,-0.0117,1.0078
181.187997,0.0015,-0.009,1.0056
181.272955,0.002,-0.0105,1.0058
181.332208,-0.0007,-0.0093,1.0063
181.348522,0.0027,-0.01,1.0066
181.528294,0.0029,-0.0115,1.0071
181.548192,-0.0015,-0.0066,1.0051
181.648547,0.0024,-0.0095,1.0019
181.668542,0.0039,-0.0068,1.0014
181.689058,0,-0.0095,0.9853
181.70874,-0.0029,-0.0078,0.9851
181.728719,0.0032,-0.0105,1.019
181.748598,0.0024,-0.0093,1.0171
181.828809,0.001,-0.0071,1.0036
181.869651,0.0017,-0.0098,1.009
181.908464,-0.001,-0.0093,1.0068
182.088099,0.0024,-0.009,1.0075
182.191278,0.0034,-0.0112,1.0058
182.228266,0.0017,-0.011,1.0083
182.308877,0.0017,-0.0078,1.0041
182.472318,0.0005,-0.0071,1.0159
182.488297,0.001,-0.01,0.9951
182.511576,-0.0012,-0.009,0.9885
182.529681,0.0012,-0.0068,1.0095
182.54891,0.0034,-0.009,1.0146
182.689203,0.0029,-0.0098,1.0095
182.830336,0.0015,-0.0078,1.0071
183.04792,0,-0.0078,1.0078
183.248644,0.0015,-0.0068,1.0073
183.313905,0.001,-0.0086,1.0036
183.348577,0.0017,-0.0083,1.0083
183.40963,0,-0.0105,1.0039
183.468487,0.0015,-0.0103,1.0078
183.552013,0.0034,-0.0095,1.0054
183.67255,0.0032,-0.0078,1.0056
183.73254,0.0027,-0.0083,1.0056
183.809056,-0.0012,-0.0093,1.0051
183.869967,0.0024,-0.011,1.0054
183.949108,0.0032,-0.0081,1.0061
183.968428,0.0015,-0.0061,1.0066
183.988015,0.0042,-0.0095,1.0036
184.048449,0.0024,-0.0083,1.0056
184.09555,0.0029,-0.0068,1.0078
184.109242,0.0015,-0.0071,1.0054
184.287619,0.0046,-0.0095,1.0058
184.332063,-0.0002,-0.0107,1.0054
184.408709,0.0015,-0.0068,1.0071
184.509638,0.001,-0.0083,1.0046
184.528614,0.001,-0.0107,1.0056
184.56801,0.0024,-0.0095,1.0095
184.889204,0.0002,-0.0088,1.0088
184.997418,0.0002,-0.0088,1.0039
185.088179,0,-0.0073,1.0049
185.148077,0.0017,-0.0107,1.0075
185.295884,0.001,-0.0086,1.0034
185.313547,0.0024,-0.0076,1.0073
185.328332,0.0022,-0.0073,1.0058
185.368204,0.0032,-0.009,1.0073
185.472707,0.002,-0.0088,1.0054
185.728233,-0.0005,-0.0073,1.0041
185.809043,-0.0007,-0.01,1.0046
185.828182,-0.0005,-0.0103,1.0051
185.908943,0.0022,-0.0076,1.0039
185.948397,0.0022,-0.0073,1.0041
186.191045,0.001,-0.0064,1.0075
186.289802,0.0005,-0.0093,1.008
186.313114,0.0007,-0.0073,1.0058
186.368691,0.0022,-0.0103,1.0078
186.409675,0.002,-0.0103,1.0085
186.509033,0.0012,-0.0103,1.0054
186.629054,0.0024,-0.011,1.0061
186.648286,0.0027,-0.0071,1.0044
186.688293,0.0007,-0.0073,1.0075
186.852442,0.0029,-0.0093,1.0083
186.928211,0.0012,-0.0083,1.0041
187.067952,-0.0015,-0.0068,1.0066
187.128111,0.0029,-0.0083,1.0063
187.187986,-0.0002,-0.0098,1.0061
187.412542,0.0037,-0.009,1.008
187.468143,-0.0007,-0.0112,1.0063
187.54889,0.0015,-0.0088,1.0036
187.568605,0.0027,-0.0066,1.0054
187.588688,0,-0.0068,1.0056
187.648355,0.0027,-0.0103,1.0085
187.693577,0.0039,-0.0088,1.0075
187.768152,0.0012,-0.0093,1.008
187.887634,-0.0002,-0.0115,1.0044
188.088564,0.002,-0.0103,1.0049
188.148144,0.0002,-0.0105,1.0058
188.188067,0.0007,-0.0105,1.008
188.247922,0,-0.0081,1.0058
188.288996,0.0039,-0.0086,1.0044
188.308312,0.0022,-0.0083,1.008
188.32817,0.0012,-0.011,1.0039
188.368071,-0.0015,-0.0078,1.0054
188.388226,0.0027,-0.0083,1.0088
188.428207,0.0034,-0.0103,1.0078
188.45359,0.0002,-0.0086,1.0075
188.508131,0.0017,-0.0098,1.0083
188.528707,0.002,-0.0086,1.009
188.655922,0.0027,-0.01,1.0071
188.728718,-0.0002,-0.009,1.0056
188.768451,-0.0015,-0.0095,1.0054
188.788645,0.0002,-0.0066,1.0088
188.868054,0.0005,-0.0105,1.0051
188.888394,0.0007,-0.0076,1.0073
188.988105,0.0024,-0.01,1.0075
189.168008,-0.0017,-0.0071,1.0058
189.195158,0.0022,-0.0105,1.0071
189.28898,0.0017,-0.0081,1.0083
189.328218,0.0002,-0.0088,1.0073
189.348946,-0.0005,-0.0083,1.0063
189.408633,0.0034,-0.0076,1.0073
189.513501,0,-0.0103,1.0078
189.551364,0.0032,-0.0086,1.0061
189.615454,0.0017,-0.0064,1.0075
189.630318,0.0017,-0.011,1.0075
189.648051,0.001,-0.0117,1.0054
189.70837,-0.0002,-0.0081,1.0058
189.914993,0,-0.0112,1.0051
189.927726,0.0029,-0.0081,1.0068
189.968342,0.001,-0.0115,1.0051
189.988109,0.0022,-0.0093,1.0085
190.108414,0.0007,-0.0105,1.0105
190.128778,0.001,-0.0115,1.0071
190.229002,0.0029,-0.0086,1.0075
190.311897,-0.0017,-0.0078,1.0083
190.348304,0.0042,-0.0115,1.0032
190.368034,0.0054,-0.0107,1.0005
190.388596,0.0061,-0.0083,1.0054
190.408746,-0.0061,-0.0073,1.0146
190.427741,-0.0024,-0.0073,1.0107
190.45026,0.0051,-0.012,1.0012
190.46765,0.0049,-0.0103,1.0039
190.488252,-0.0034,-0.0064,1.011
190.515566,-0.0017,-0.0088,1.0088
190.528259,0.0054,-0.0115,1.0002
190.547811,-0.0007,-0.0066,1.0078
190.568239,-0.002,-0.0086,1.0102
190.588164,0.0034,-0.01,1.0073
190.647986,-0.0015,-0.0083,1.0102
190.668108,0.0027,-0.0078,1.0083
190.691915,0.0034,-0.0125,1.0088
190.708782,-0.001,-0.0066,1.0122
190.729126,0.0105,-0.0095,1.0012
190.748538,0.0139,-0.0164,0.9997
190.76867,0.0122,-0.0105,0.9963
190.788109,0.0117,-0.0137,1.0005
190.813425,0.0051,-0.0093,1.0036
190.828555,-0.0068,-0.0059,1.0198
190.848439,-0.0012,-0.0061,1.0085
190.868271,-0.0007,-0.0132,1.0139
190.888561,0.0203,-0.0117,0.9904
190.908249,0.0144,-0.0239,1.001
190.930123,-0.0381,-0.1053,0.9948
190.948061,0.0579,0.0095,1.0251
190.968425,-0.1068,-0.2993,0.9743
190.988093,-0.066,-0.2433,0.9538
191.008831,0.0286,-0.0049,1.0615
191.029018,-0.0464,-0.0107,1.1009
191.048104,-0.1046,-0.1341,1.1541
191.068929,-0.0476,-0.1266,1.1878
191.088718,-0.0706,-0.1317,1.224
191.109566,-0.1051,-0.0799,1.1937
191.129709,-0.054,-0.0911,1.1656
191.148907,-0.0472,-0.1456,1.1661
191.16795,-0.0904,-0.1742,1.119
191.188559,-0.0464,-0.1466,1.1021
191.208188,-0.0259,-0.1302,1.171
191.234318,-0.0699,-0.1007,1.1646
191.249091,-0.0965,-0.0711,1.1348
191.268157,-0.0882,-0.0437,1.072
191.292756,-0.0955,-0.0337,1.0464
191.308585,-0.1229,-0.0315,1.0278
191.327876,-0.0926,-0.0181,1.032
191.352113,-0.032,0.0591,1.0154
191.368786,-0.0606,0.0994,1.021
191.387947,-0.0393,0.0985,1.0149
191.416084,0,0.1393,0.9944
191.427813,-0.0804,0.1888,0.9553
191.448282,-0.1116,0.2003,0.9338
191.472948,0.0374,0.1185,0.9589
191.488995,0.0332,0.1463,0.9655
191.509343,-0.0533,0.2067,0.9565
191.533168,-0.055,0.2221,0.9453
191.548388,-0.0132,0.1954,0.9518
191.568429,0.0042,0.1891,0.9018
191.588813,-0.033,0.1671,0.8869
191.60819,-0.0393,0.2086,0.86
191.62936,-0.0115,0.1742,0.8507
191.655313,-0.0503,0.1522,0.8461
191.668587,-0.0225,0.2081,0.8065
191.689206,0.0017,0.2311,0.7559
191.716885,-0.0017,0.2135,0.7698
191.729427,-0.023,0.214,0.7825
191.747906,-0.0418,0.2057,0.774
191.772859,-0.0489,0.2177,0.7469
191.78797,-0.0513,0.2194,0.7857
191.808923,-0.0318,0.2245,0.764
191.832854,-0.0269,0.2331,0.7696
191.848404,-0.0393,0.2069,0.7601
191.86882,-0.0579,0.1879,0.7586
191.895426,-0.0923,0.1862,0.7459
191.908838,-0.1004,0.1515,0.7821
191.928622,-0.0708,0.1754,0.8812
191.952136,-0.0887,0.206,0.9401
191.968995,-0.1019,0.2081,0.8986
191.98948,-0.088,0.1656,0.8502
192.009763,-0.1097,0.1138,0.8959
192.028157,-0.1156,0.1309,0.9506
192.048562,-0.1246,0.2448,0.9944
192.071775,-0.0787,0.2377,0.9643
192.088358,-0.0711,0.1121,0.9689
192.108385,-0.1319,0.1016,0.9487
192.129131,-0.1681,0.1918,0.9448
192.148801,-0.1175,0.2362,0.9379
192.167996,-0.0794,0.1798,0.9262
192.188702,-0.118,0.1915,0.9296
192.208307,-0.1603,0.2296,0.9621
192.230204,-0.0975,0.2045,0.9494
192.248622,-0.0843,0.1796,0.9067
192.26776,-0.1324,0.1837,0.9233
192.288179,-0.129,0.203,0.9172
192.309471,-0.098,0.1925,0.9264
192.328541,-0.1136,0.1581,0.9296
192.347705,-0.127,0.149,0.8859
192.369022,-0.129,0.1419,0.904
192.390024,-0.1187,0.1375,0.8986
192.407789,-0.0933,0.117,0.8527
192.427341,-0.0682,0.0862,0.8287
192.447999,-0.0261,0.0882,0.7571
192.468354,0.0139,0.0193,0.6943
192.488278,-0.0161,0.0078,0.6785
192.508683,0.0037,0.0464,0.6743
192.528523,0.0858,0.0479,0.6987
192.548556,0.117,0.075,0.7364
192.568408,0.118,0.0039,0.7554
192.587661,0.1048,-0.0638,0.7005
192.609508,0.1187,-0.02,0.636
192.628822,0.0836,0.055,0.7178
192.647824,0.1322,0.1388,0.8111
